"","Date","meanT.x","maxD","meanT.y","Year","MeanT"
"1",2009-10-01,14.7825,233,14.16625,"2009",14.474375
"2",2009-10-02,14.7666666666667,233,14.6583333333333,"2009",14.7125
"3",2009-10-03,14.7239583333333,184,15.2364583333333,"2009",14.9802083333333
"4",2009-10-04,14.6510416666667,187,15.0197916666667,"2009",14.8354166666667
"5",2009-10-05,14.6875,211,15.1125,"2009",14.9
"6",2009-10-06,14.7322916666667,214,14.5625,"2009",14.6473958333333
"7",2009-10-07,14.778125,211,14.86875,"2009",14.8234375
"8",2009-10-08,14.6958333333333,211,14.7635416666667,"2009",14.7296875
"9",2009-10-09,14.7864583333333,211,15.409375,"2009",15.0979166666667
"10",2009-10-10,14.9208333333333,211,16.65625,"2009",15.7885416666667
"11",2009-10-11,14.7416666666667,211,14.8385416666667,"2009",14.7901041666667
"12",2009-10-12,14.71875,211,14.3427083333333,"2009",14.5307291666667
"13",2009-10-13,14.7125,211,13.9958333333333,"2009",14.3541666666667
"14",2009-10-14,14.625,195,13.9833333333333,"2009",14.3041666666667
"15",2009-10-15,14.6354166666667,195,12.2114583333333,"2009",13.4234375
"16",2009-10-16,14.8802083333333,192,12.5989583333333,"2009",13.7395833333333
"17",2009-10-17,14.7302083333333,192,12.6375,"2009",13.6838541666667
"18",2009-10-18,14.5833333333333,192,11.7208333333333,"2009",13.1520833333333
"19",2009-10-19,14.5760416666667,192,11.1552083333333,"2009",12.865625
"20",2009-10-20,15.5052083333333,201,12.1010416666667,"2009",13.803125
"21",2009-10-21,15.421875,201,13.5375,"2009",14.4796875
"22",2009-10-22,15.315625,201,14.1385416666667,"2009",14.7270833333333
"23",2009-10-23,15.2895833333333,300,14.5979166666667,"2009",14.94375
"24",2009-10-24,15.3885416666667,303,16.16875,"2009",15.7786458333333
"25",2009-10-25,15.3760416666667,398,15.1583333333333,"2009",15.2671875
"26",2009-10-26,15.19375,398,13.7791666666667,"2009",14.4864583333333
"27",2009-10-27,15.1489583333333,307,14.4552083333333,"2009",14.8020833333333
"28",2009-10-28,14.8604166666667,1010,14.7229166666667,"2009",14.7916666666667
"29",2009-10-29,14.6333333333333,1010,14.6291666666667,"2009",14.63125
"30",2009-10-30,14.8,695,14.7375,"2009",14.76875
"31",2009-10-31,14.834375,460,14.8541666666667,"2009",14.8442708333333
"32",2009-11-01,14.7885416666667,561,14.6322916666667,"2009",14.7104166666667
"33",2009-11-02,14.68125,561,14.0666666666667,"2009",14.3739583333333
"34",2009-11-03,14.6125,561,13.70625,"2009",14.159375
"35",2009-11-04,14.478125,561,12.8614583333333,"2009",13.6697916666667
"36",2009-11-05,14.290625,428,12.68125,"2009",13.4859375
"37",2009-11-06,14.053125,279,11.99375,"2009",13.0234375
"38",2009-11-07,13.859375,199,11.6510416666667,"2009",12.7552083333333
"39",2009-11-08,13.8416666666667,202,12.1864583333333,"2009",13.0140625
"40",2009-11-09,13.7510416666667,199,12.875,"2009",13.3130208333333
"41",2009-11-10,13.5729166666667,170,13.084375,"2009",13.3286458333333
"42",2009-11-11,13.35,170,12.6541666666667,"2009",13.0020833333333
"43",2009-11-12,13.05,1010,10.828125,"2009",11.9390625
"44",2009-11-13,12.8239583333333,1640,12.2166666666667,"2009",12.5203125
"45",2009-11-14,12.84375,1640,13.0739583333333,"2009",12.9588541666667
"46",2009-11-15,12.9489583333333,999,13.0010416666667,"2009",12.975
"47",2009-11-16,12.734375,406,12.6635416666667,"2009",12.6989583333333
"48",2009-11-17,12.5604166666667,199,12.4822916666667,"2009",12.5213541666667
"49",2009-11-18,12.4072916666667,202,11.8541666666667,"2009",12.1307291666667
"50",2009-11-19,12.4395833333333,202,12.3885416666667,"2009",12.4140625
"51",2009-11-20,12.3270833333333,332,12.4041666666667,"2009",12.365625
"52",2009-11-21,12.2458333333333,792,11.1802083333333,"2009",11.7130208333333
"53",2009-11-22,12.1625,792,11.334375,"2009",11.7484375
"54",2009-11-23,12.05625,609,11.5458333333333,"2009",11.8010416666667
"55",2009-11-24,12.0541666666667,424,11.7947916666667,"2009",11.9244791666667
"56",2009-11-25,12.0052083333333,332,12.146875,"2009",12.0760416666667
"57",2009-11-26,11.8770833333333,332,11.040625,"2009",11.4588541666667
"58",2009-11-27,11.7020833333333,332,10.328125,"2009",11.0151041666667
"59",2009-11-28,11.4583333333333,332,9.37708333333333,"2009",10.4177083333333
"60",2009-11-29,11.3208333333333,332,9.51770833333333,"2009",10.4192708333333
"61",2009-11-30,11.3145833333333,332,10.840625,"2009",11.0776041666667
"62",2009-12-01,11.0614583333333,199,9.14583333333333,"2009",10.1036458333333
"63",2009-12-02,10.9875,202,8.96145833333333,"2009",9.97447916666667
"64",2009-12-03,10.7916666666667,2470,10.0302083333333,"2009",10.4109375
"65",2009-12-04,10.63125,2470,10.4947916666667,"2009",10.5630208333333
"66",2009-12-05,10.4875,2100,10.0927083333333,"2009",10.2901041666667
"67",2009-12-06,10.2697916666667,811,9.25520833333333,"2009",9.7625
"68",2009-12-07,10.0135416666667,811,9.02083333333333,"2009",9.5171875
"69",2009-12-08,9.87708333333333,332,9.16145833333333,"2009",9.51927083333333
"70",2009-12-09,9.77083333333333,1010,8.540625,"2009",9.15572916666667
"71",2009-12-10,9.534375,4770,8.95,"2009",9.2421875
"72",2009-12-11,8.96458333333333,4730,8.64479166666667,"2009",8.8046875
"73",2009-12-12,8.58333333333333,4290,8.5125,"2009",8.54791666666667
"74",2009-12-13,8.51770833333333,2190,8.753125,"2009",8.63541666666667
"75",2009-12-14,8.2875,540,8.92083333333333,"2009",8.60416666666667
"76",2009-12-15,8.08125,936,9.03541666666667,"2009",8.55833333333333
"77",2009-12-16,7.90729166666667,936,8.228125,"2009",8.06770833333333
"78",2009-12-17,7.66770833333333,936,7.46145833333333,"2009",7.56458333333333
"79",2009-12-18,7.50104166666667,519,7.334375,"2009",7.41770833333333
"80",2009-12-19,7.19375,519,5.36979166666667,"2009",6.28177083333333
"81",2009-12-20,7.08541666666667,519,7.0375,"2009",7.06145833333333
