"","Date","meanT","meanD"
"1",2008-10-01,15.375,218
"2",2008-10-02,15.125,198
"3",2008-10-03,14.95,198
"4",2008-10-04,15.2,198
"5",2008-10-05,15.425,198
"6",2008-10-06,15.525,198
"7",2008-10-07,15.725,198
"8",2008-10-08,15.2,197
"9",2008-10-09,15.725,195
"10",2008-10-10,16.15,197
"11",2008-10-11,15.725,198
"12",2008-10-12,15.275,198
"13",2008-10-13,15.25,198
"14",2008-10-14,15.3,198
"15",2008-10-15,15.75,198
"16",2008-10-16,15.725,198
"17",2008-10-17,15.325,198
"18",2008-10-18,14.75,198
"19",2008-10-19,14.25,198
"20",2008-10-20,14,174
"21",2008-10-21,14.125,158
"22",2008-10-22,13.575,156
"23",2008-10-23,13.45,154
"24",2008-10-24,14.05,154
"25",2008-10-25,14.975,153
"26",2008-10-26,14.825,153
"27",2008-10-27,14.3,130
"28",2008-10-28,13.275,115
"29",2008-10-29,12.55,116
"30",2008-10-30,12.4,117
"31",2008-10-31,12.425,115
"32",2008-11-01,12.7,115
"33",2008-11-02,13.1,115
"34",2008-11-03,13.675,109
"35",2008-11-04,13.525,101
"36",2008-11-05,13.7,100
"37",2008-11-06,13.3,103
"38",2008-11-07,12.725,101
"39",2008-11-08,12.825,99.1
"40",2008-11-09,11.85,99.2
"41",2008-11-10,11.4,99
"42",2008-11-11,10.85,99
"43",2008-11-12,11.25,99.2
"44",2008-11-13,11.375,99.3
"45",2008-11-14,12.075,99
"46",2008-11-15,12.675,99
"47",2008-11-16,11.175,99
"48",2008-11-17,10.025,99
"49",2008-11-18,9.35,99
"50",2008-11-19,8.675,99
"51",2008-11-20,8.7,99
"52",2008-11-21,8.55,99
"53",2008-11-22,7.675,99
"54",2008-11-23,7.625,99
"55",2008-11-24,7.3,99
"56",2008-11-25,7.475,99
"57",2008-11-26,7.45,99
"58",2008-11-27,7.425,99
"59",2008-11-28,7.475,99
"60",2008-11-29,7.45,99
"61",2008-11-30,7.575,99
"62",2008-12-01,7.6,99
"63",2008-12-02,6.975,99
"64",2008-12-03,6.5,99
"65",2008-12-04,6.7,99
"66",2008-12-05,6.525,99
"67",2008-12-06,5.825,99
"68",2008-12-07,5.675,98.5
"69",2008-12-08,5.425,98
"70",2008-12-09,5.45,96.9
"71",2008-12-10,6.6,97.1
"72",2008-12-11,7.375,98.5
"73",2008-12-12,7.025,99.3
"74",2008-12-13,6.075,99
"75",2008-12-14,5.85,99
"76",2008-12-15,7.15,99
"77",2008-12-16,7.5,99
"78",2008-12-17,6.95,99.1
"79",2008-12-18,7.175,99.1
"80",2008-12-19,7.775,99.2
"81",2008-12-20,8.025,99.1
"82",2008-12-21,6.775,99.3
"83",2008-12-22,4.725,99.4
"84",2008-12-23,3.8,101
"85",2008-12-24,5.375,99.9
"86",2008-12-25,6.35,99
"87",2008-12-26,5.6,99.1
"88",2008-12-27,5.8,99
"89",2008-12-28,6.675,99
"90",2008-12-29,6.05,99.2
"91",2008-12-30,5.6,99
"92",2008-12-31,4.825,99
"93",2009-01-01,3.7,99
"94",2009-01-02,3.95,99
"95",2009-01-03,4.4,99
"96",2009-01-04,5.2,99
"97",2009-01-05,6.025,99
"98",2009-01-06,6.1,99.7
"99",2009-01-07,5.8,102
"100",2009-01-08,5.4,101
"101",2009-01-09,4.75,101
"102",2009-01-10,4.7,103
"103",2009-01-11,5.175,103
"104",2009-01-12,4.95,104
"105",2009-01-13,4.4,102
"106",2009-01-14,4,99.1
"107",2009-01-15,3.5,99
"108",2009-01-16,2.425,99.2
"109",2009-01-17,2.175,99
"110",2009-01-18,2.35,99
"111",2009-01-19,2.925,99
"112",2009-01-20,2.75,99.5
"113",2009-01-21,2.125,99.3
"114",2009-01-22,2.075,99
"115",2009-01-23,2.625,99.6
"116",2009-01-24,3.6,99.2
"117",2009-01-25,3.35,99
"118",2009-01-26,3.325,99
"119",2009-01-27,3.3,101
"120",2009-01-28,3.8,101
"121",2009-01-29,3.875,101
"122",2009-01-30,3.325,101
"123",2009-01-31,2.75,101
"124",2009-02-01,3.05,101
"125",2009-02-02,3.375,102
"126",2009-02-03,3.225,101
"127",2009-02-04,2.35,101
"128",2009-02-05,1.775,102
"129",2009-02-06,2.1,101
"130",2009-02-07,3.15,102
"131",2009-02-08,4.85,103
"132",2009-02-09,4.875,101
"133",2009-02-10,5.075,99.3
"134",2009-02-11,5.8,99.4
"135",2009-02-12,6.225,101
"136",2009-02-13,5.55,101
"137",2009-02-14,5.2,101
"138",2009-02-15,5.35,101
"139",2009-02-16,4.575,103
"140",2009-02-17,3.975,103
"141",2009-02-18,4.35,104
"142",2009-02-19,4.475,103
"143",2009-02-20,3.575,104
"144",2009-02-21,3.5,103
"145",2009-02-22,3.95,103
"146",2009-02-23,3.475,104
"147",2009-02-24,3.35,102
"148",2009-02-25,3.925,99.3
"149",2009-02-26,5.025,99
"150",2009-02-27,5.7,99
"151",2009-02-28,5.3,99.3
"152",2009-03-01,4.35,99.1
"153",2009-03-02,3.775,100
"154",2009-03-03,3.35,100
"155",2009-03-04,3.7,100
"156",2009-03-05,4.675,99.5
"157",2009-03-06,5.875,99.2
"158",2009-03-07,7.55,100
"159",2009-03-08,8.425,99.1
"160",2009-03-09,9.15,99.8
"161",2009-03-10,8.6,101
"162",2009-03-11,7.85,101
"163",2009-03-12,7.15,101
"164",2009-03-13,6.175,101
"165",2009-03-14,5.6,101
"166",2009-03-15,6.125,101
"167",2009-03-16,6.725,101
"168",2009-03-17,7.85,102
"169",2009-03-18,8.45,100
"170",2009-03-19,7.875,99
"171",2009-03-20,7.475,99.3
"172",2009-03-21,7.525,99.2
"173",2009-03-22,7.7,99
"174",2009-03-23,8.275,99
"175",2009-03-24,8.45,99.3
"176",2009-03-25,7.425,99
"177",2009-03-26,7.05,99
"178",2009-03-27,7.875,99.5
"179",2009-03-28,8.375,99.9
"180",2009-03-29,9.35,101
"181",2009-03-30,9.425,101
"182",2009-03-31,8.775,101
"183",2009-04-01,9.125,101
"184",2009-04-02,8.925,348
"185",2009-04-03,8.675,665
"186",2009-04-04,8.975,981
"187",2009-04-05,8.45,1110
"188",2009-04-06,8.45,1110
"189",2009-04-07,8.2,1110
"190",2009-04-08,8.05,796
"191",2009-04-09,8.425,604
"192",2009-04-10,8.575,604
"193",2009-04-11,8.875,414
"194",2009-04-12,9.125,296
"195",2009-04-13,9.2,296
"196",2009-04-14,8.75,296
"197",2009-04-15,9.4,296
"198",2009-04-16,9.825,296
"199",2009-04-17,10.05,296
"200",2009-04-18,10.425,241
"201",2009-04-19,10.625,207
"202",2009-04-20,10.125,705
"203",2009-04-21,9.125,1110
"204",2009-04-22,9.125,1110
"205",2009-04-23,9.8,1110
"206",2009-04-24,10.05,1110
"207",2009-04-25,10.425,888
"208",2009-04-26,10.875,598
"209",2009-04-27,11.5,373
"210",2009-04-28,12.3,300
"211",2009-04-29,12.1,300
"212",2009-04-30,11.425,768
"213",2009-05-01,10.75,1110
