"","Date","meanT","meanD"
"111",2006-01-19,5.35,1920
"112",2006-01-20,5.475,2230
"113",2006-01-21,5.5,1380
"114",2006-01-22,5.375,994
"115",2006-01-23,5.675,699
"116",2006-01-24,5.75,324
"117",2006-01-25,5.55,210
"118",2006-01-26,4.925,209
"119",2006-01-27,4.675,209
"120",2006-01-28,5.25,209
"121",2006-01-29,5.925,210
"122",2006-01-30,5.65,456
"123",2006-01-31,5.525,610
"124",2006-02-01,5.275,609
"125",2006-02-02,5.275,488
"126",2006-02-03,5.925,409
"127",2006-02-04,5.825,411
"128",2006-02-05,5.275,529
"129",2006-02-06,4.975,734
"130",2006-02-07,4.825,686
"131",2006-02-08,4.575,487
"132",2006-02-09,4.325,412
"133",2006-02-10,4.35,346
"134",2006-02-11,4.575,310
"135",2006-02-12,4.6,311
"136",2006-02-13,4.1,311
"137",2006-02-14,4.25,311
"138",2006-02-15,4.75,278
"139",2006-02-16,5.325,256
"140",2006-02-17,5.825,257
"141",2006-02-18,4.875,257
"142",2006-02-19,4.025,258
"143",2006-02-20,4.6,259
"144",2006-02-21,5.2,260
"145",2006-02-22,4.85,356
"146",2006-02-23,5.075,417
"147",2006-02-24,4.825,322
"148",2006-02-25,5.125,263
"149",2006-02-26,5.05,263
"150",2006-02-27,4.425,234
"151",2006-02-28,5.525,217
"152",2006-03-01,6.175,217
"153",2006-03-02,6.775,217
"154",2006-03-03,6.15,217
"155",2006-03-04,5.45,220
"156",2006-03-05,5.65,220
"157",2006-03-06,5.825,200
"158",2006-03-07,5.95,187
"159",2006-03-08,6,187
"160",2006-03-09,6.725,187
"161",2006-03-10,7.9,187
"162",2006-03-11,8.05,187
"163",2006-03-12,8.2,187
"164",2006-03-13,8.475,187
"165",2006-03-14,8.825,188
"166",2006-03-15,7.8,190
"167",2006-03-16,7.575,328
"168",2006-03-17,7.2,425
"169",2006-03-18,6.65,427
"170",2006-03-19,6.725,365
"171",2006-03-20,6.8,294
"172",2006-03-21,6.525,247
"173",2006-03-22,6.7,226
"174",2006-03-23,7.1,226
"175",2006-03-24,7.325,226
"176",2006-03-25,7.025,226
"177",2006-03-26,6.675,229
"178",2006-03-27,7.325,210
"179",2006-03-28,7.925,199
"180",2006-03-29,8.05,200
"181",2006-03-30,8.525,199
"182",2006-03-31,9.125,203
"183",2006-04-01,9.75,207
"184",2006-04-02,9.875,350
"185",2006-04-03,9.3,439
"186",2006-04-04,8.85,671
"187",2006-04-05,8.775,672
"188",2006-04-06,8.65,367
"189",2006-04-07,9.9,319
"190",2006-04-08,9.525,447
"191",2006-04-09,8.725,913
"192",2006-04-10,NA,1150
"193",2006-04-11,8.975,1150
"194",2006-04-12,NA,704
"195",2006-04-13,9.875,434
"196",2006-04-14,9.8,434
"197",2006-04-15,10.275,811
"198",2006-04-16,9.725,1030
"199",2006-04-17,9.525,1110
"200",2006-04-18,9.975,814
"201",2006-04-19,10.075,762
"202",2006-04-20,10.3,837
"203",2006-04-21,10.225,836
"204",2006-04-22,10.15,952
"205",2006-04-23,10.625,769
"206",2006-04-24,10.95,621
"207",2006-04-25,10.95,752
"208",2006-04-26,11.3,631
"209",2006-04-27,10.85,560
"210",2006-04-28,10.825,450
"211",2006-04-29,11.15,357
"212",2006-04-30,11.375,323
"213",2006-05-01,11.75,289
"214",2006-05-02,11.825,267
"215",2006-05-03,11.625,267
"216",2006-05-04,12.075,267
"217",2006-05-05,12.925,267
"218",2006-05-06,12.8,267
"219",2006-05-07,11.95,267
"220",2006-05-08,11.125,257
"221",2006-05-09,11.6,249
"222",2006-05-10,12.175,248
"223",2006-05-11,12.575,248
"224",2006-05-12,11.75,248
"225",2006-05-13,12.275,248
"226",2006-05-14,12.5,247
"227",2006-05-15,12.075,249
"228",2006-05-16,11.85,248
"229",2006-05-17,12,248
"230",2006-05-18,12.35,248
"231",2006-05-19,11.975,248
"232",2006-05-20,12.375,252
"233",2006-05-21,12.8,253
"234",2006-05-22,12.95,253
"235",2006-05-23,13,253
"236",2006-05-24,12.675,253
"237",2006-05-25,12.725,253
"238",2006-05-26,13.35,253
"239",2006-05-27,13.775,253
"240",2006-05-28,14.25,253
"241",2006-05-29,14.4,253
"242",2006-05-30,14.75,253
"243",2006-05-31,14.7,264
"244",2006-06-01,14.8,287
"245",2006-06-02,14.3,292
"246",2006-06-03,14.225,293
"247",2006-06-04,14.25,292
"248",2006-06-05,13.8,292
"249",2006-06-06,13.7,292
"250",2006-06-07,14.2,292
"251",2006-06-08,14.075,292
"252",2006-06-09,14.225,292
"253",2006-06-10,14.15,292
"254",2006-06-11,14.3,292
"255",2006-06-12,14.625,293
"256",2006-06-13,14.55,292
"257",2006-06-14,14.6,292
"258",2006-06-15,14.575,292
"259",2006-06-16,15.025,292
"260",2006-06-17,15.25,292
"261",2006-06-18,15.775,292
"262",2006-06-19,15.5,292
"263",2006-06-20,15.6,293
"264",2006-06-21,15.725,292
"265",2006-06-22,15.875,292
"266",2006-06-23,16.1,292
"267",2006-06-24,15.775,292
"268",2006-06-25,15.7,293
"269",2006-06-26,15.275,283
"270",2006-06-27,14.525,175
"271",2006-06-28,13.4,822
"272",2006-06-29,11.825,3240
"273",2006-06-30,12.775,2120
"274",2006-07-01,14.9,712
"275",2006-07-02,15.45,503
"276",2006-07-03,15.8,354
"277",2006-07-04,16.525,313
"278",2006-07-05,16.375,312
"279",2006-07-06,16.35,298
"280",2006-07-07,16.15,289
"281",2006-07-08,16.35,289
"282",2006-07-09,16.35,288
"283",2006-07-10,16.725,293
"284",2006-07-11,17,296
"285",2006-07-12,17.125,296
"286",2006-07-13,16.925,296
"287",2006-07-14,17.1,296
"288",2006-07-15,17.375,296
"289",2006-07-16,17.5,296
"290",2006-07-17,17.75,296
"291",2006-07-18,17.8,296
"292",2006-07-19,17.625,296
"293",2006-07-20,17.475,296
"294",2006-07-21,17.675,296
"295",2006-07-22,17.425,296
"296",2006-07-23,17.525,294
"297",2006-07-24,17.175,294
"298",2006-07-25,16.975,293
"299",2006-07-26,17.15,293
"300",2006-07-27,17.3,292
"301",2006-07-28,17.45,293
"302",2006-07-29,17.025,292
"303",2006-07-30,17.15,292
"304",2006-07-31,17.425,292
"305",2006-08-01,17.75,292
"306",2006-08-02,18.05,292
"307",2006-08-03,17.975,293
"308",2006-08-04,18,292
"309",2006-08-05,17.95,292
"310",2006-08-06,17.775,293
"311",2006-08-07,17.525,292
"312",2006-08-08,17.475,293
"313",2006-08-09,17.15,292
"314",2006-08-10,17.525,292
"315",2006-08-11,17.5,292
"316",2006-08-12,16.725,292
"317",2006-08-13,16.85,292
"318",2006-08-14,15.8,289
"319",2006-08-15,13.95,289
"320",2006-08-16,13.225,288
"321",2006-08-17,13.35,289
"322",2006-08-18,13.4,289
"323",2006-08-19,13.4,289
"324",2006-08-20,13.325,289
"325",2006-08-21,13.525,289
"326",2006-08-22,13.675,289
"327",2006-08-23,13.525,289
"328",2006-08-24,13.6,288
"329",2006-08-25,15.125,288
"330",2006-08-26,16.675,286
"331",2006-08-27,17,285
"332",2006-08-28,16.975,288
"333",2006-08-29,18,288
"334",2006-08-30,17.3,290
"335",2006-08-31,16.75,236
"336",2006-09-01,16.275,192
"337",2006-09-02,16.75,253
"338",2006-09-03,17.15,255
"339",2006-09-04,16.575,257
"340",2006-09-05,16.775,256
"341",2006-09-06,16.725,256
"342",2006-09-07,16.75,254
"343",2006-09-08,17.05,253
"344",2006-09-09,17.15,253
"345",2006-09-10,16.925,253
"346",2006-09-11,17.025,252
"347",2006-09-12,16.6,250
"348",2006-09-13,16.2,249
"349",2006-09-14,16.875,249
"350",2006-09-15,16.675,248
"351",2006-09-16,16.875,246
"352",2006-09-17,17.25,246
"353",2006-09-18,15.9,247
"354",2006-09-19,13.95,250
"355",2006-09-20,12.65,249
"356",2006-09-21,12.875,249
"357",2006-09-22,13.625,250
"358",2006-09-23,14.35,249
"359",2006-09-24,14.8,250
"360",2006-09-25,14.775,249
"361",2006-09-26,15,249
"362",2006-09-27,14.675,249
"363",2006-09-28,14.125,249
"364",2006-09-29,13.825,249
"365",2006-09-30,13.725,249
