"","Date","meanT","meanD"
"1",2018-10-01,18.875,2800
"2",2018-10-02,18.75,1690
"3",2018-10-03,18.675,778
"4",2018-10-04,18.65,603
"5",2018-10-05,18.85,474
"6",2018-10-06,18.95,350
"7",2018-10-07,19.2,319
"8",2018-10-08,19.2,319
"9",2018-10-09,18.95,316
"10",2018-10-10,18.775,313
"11",2018-10-11,18.3,516
"12",2018-10-12,17.6,974
"13",2018-10-13,17.925,1690
"14",2018-10-14,18.125,1770
"15",2018-10-15,18.3,1110
"16",2018-10-16,18.05,662
"17",2018-10-17,17.45,464
"18",2018-10-18,16.525,344
"19",2018-10-19,16.125,319
"20",2018-10-20,16.7,319
"21",2018-10-21,15.85,321
"22",2018-10-22,15.425,315
"23",2018-10-23,15.925,278
"24",2018-10-24,15.8,294
"25",2018-10-25,15.425,309
"26",2018-10-26,15.5,311
"27",2018-10-27,15.675,311
"28",2018-10-28,15.525,310
"29",2018-10-29,15.225,272
"30",2018-10-30,14.625,254
"31",2018-10-31,15.025,255
"32",2018-11-01,15.55,255
"33",2018-11-02,15.825,255
"34",2018-11-03,14.8,255
"35",2018-11-04,13.95,255
"36",2018-11-05,14.775,285
"37",2018-11-06,15.1,367
"38",2018-11-07,14.55,540
"39",2018-11-08,14.85,972
"40",2018-11-09,14.7,1150
"41",2018-11-10,14.025,1140
"42",2018-11-11,13.475,800
"43",2018-11-12,13.05,738
"44",2018-11-13,13.175,1030
"45",2018-11-14,13.1,1170
"46",2018-11-15,12.45,1180
"47",2018-11-16,12.025,1180
"48",2018-11-17,12.225,1180
"49",2018-11-18,11.9,1180
"50",2018-11-19,11.75,1660
"51",2018-11-20,11.525,1520
"52",2018-11-21,11.375,1170
"53",2018-11-22,11.275,1170
"54",2018-11-23,10.85,948
"55",2018-11-24,10.6,816
"56",2018-11-25,10.875,817
"57",2018-11-26,10.775,820
"58",2018-11-27,10.175,1030
"59",2018-11-28,9.7,1170
"60",2018-11-29,9.625,951
"61",2018-11-30,9.975,687
"62",2018-12-01,10.05,614
"63",2018-12-02,10.325,476
"64",2018-12-03,9.975,336
"65",2018-12-04,9.45,301
"66",2018-12-05,8.825,301
"67",2018-12-06,8.425,301
"68",2018-12-07,8.325,301
"69",2018-12-08,7.825,301
"70",2018-12-09,7.25,301
"71",2018-12-10,7.25,301
"72",2018-12-11,7.25,301
"73",2018-12-12,6.975,301
"74",2018-12-13,7.675,301
"75",2018-12-14,7.725,301
"76",2018-12-15,8,858
"77",2018-12-16,8.375,2430
"78",2018-12-17,8.125,3480
"79",2018-12-18,7.825,2570
"80",2018-12-19,7.6,1610
"81",2018-12-20,7.7,1160
"82",2018-12-21,8.225,1170
"83",2018-12-22,7.875,2660
"84",2018-12-23,7.55,4650
"85",2018-12-24,7.5,3820
"86",2018-12-25,7.425,1910
"87",2018-12-26,7.175,994
"88",2018-12-27,7.05,808
"89",2018-12-28,7.45,810
"90",2018-12-29,7.525,1630
"91",2018-12-30,7.4,2480
"92",2018-12-31,7.45,1750
"93",2019-01-01,7.825,1160
"94",2019-01-02,7.6,1160
"95",2019-01-03,7.45,1160
"96",2019-01-04,7.125,1160
"97",2019-01-05,7.425,942
"98",2019-01-06,7.2,680
"99",2019-01-07,7.125,605
"100",2019-01-08,7.4,606
"101",2019-01-09,6.975,606
"102",2019-01-10,6.1,607
"103",2019-01-11,5.9,608
"104",2019-01-12,6.025,477
"105",2019-01-13,5.775,403
"106",2019-01-14,6.1,403
"107",2019-01-15,6.2,403
"108",2019-01-16,6.05,403
"109",2019-01-17,6,404
"110",2019-01-18,6.175,404
"111",2019-01-19,6.3,405
"112",2019-01-20,5.875,1430
"113",2019-01-21,5.275,3080
"114",2019-01-22,5.325,2990
"115",2019-01-23,5.675,1730
"116",2019-01-24,5.775,1160
"117",2019-01-25,5.425,1890
"118",2019-01-26,5.15,2800
"119",2019-01-27,5,2130
"120",2019-01-28,5.05,1160
"121",2019-01-29,4.95,950
"122",2019-01-30,4.25,703
"123",2019-01-31,3.625,493
"124",2019-02-01,4.025,413
"125",2019-02-02,4.9,413
"126",2019-02-03,4.975,413
"127",2019-02-04,5.075,413
"128",2019-02-05,5.875,345
"129",2019-02-06,6.05,310
"130",2019-02-07,6.3,330
"131",2019-02-08,6,405
"132",2019-02-09,5.075,405
"133",2019-02-10,4.475,404
"134",2019-02-11,5.05,404
"135",2019-02-12,5.15,591
"136",2019-02-13,5.05,1030
"137",2019-02-14,4.725,1620
"138",2019-02-15,4.975,1600
"139",2019-02-16,5.15,1160
"140",2019-02-17,4.85,1160
"141",2019-02-18,5.175,1160
"142",2019-02-19,5.05,1160
"143",2019-02-20,4.65,1170
"144",2019-02-21,5.175,1170
"145",2019-02-22,5.45,1180
"146",2019-02-23,5.5,1190
"147",2019-02-24,5.9,1780
"148",2019-02-25,5.15,3660
"149",2019-02-26,5.05,5130
"150",2019-02-27,5.225,4850
"151",2019-02-28,5.475,3690
"152",2019-03-01,5.375,1960
"153",2019-03-02,5.725,1160
"154",2019-03-03,5.775,1170
