"","Date","meanT","meanD"
"180",2013-03-29,6.825,239
"181",2013-03-30,7.1,308
"182",2013-03-31,7.075,349
"183",2013-04-01,6.575,574
"184",2013-04-02,6.75,831
"185",2013-04-03,NA,772
"186",2013-04-04,NA,570
"187",2013-04-05,7.2,496
"188",2013-04-06,7.4,496
"189",2013-04-07,7.675,558
"190",2013-04-08,8.1,595
"191",2013-04-09,8.425,466
"192",2013-04-10,9.25,393
"193",2013-04-11,9.275,462
"194",2013-04-12,9.375,703
"195",2013-04-13,9,1040
"196",2013-04-14,8.575,1170
"197",2013-04-15,8.575,1170
"198",2013-04-16,9.45,1170
"199",2013-04-17,9.325,1170
"200",2013-04-18,9.525,941
"201",2013-04-19,9.75,810
"202",2013-04-20,10.225,1040
"203",2013-04-21,9.875,1060
"204",2013-04-22,9.75,995
"205",2013-04-23,10.275,711
"206",2013-04-24,10.4,595
"207",2013-04-25,10.85,539
"208",2013-04-26,10.775,370
"209",2013-04-27,11.3,299
"210",2013-04-28,11.1,300
"211",2013-04-29,11.4,301
"212",2013-04-30,12.25,303
"213",2013-05-01,12.45,303
"214",2013-05-02,13.1,283
"215",2013-05-03,12.2,366
"216",2013-05-04,11.95,339
"217",2013-05-05,11.975,303
"218",2013-05-06,12.125,304
"219",2013-05-07,11.55,243
"220",2013-05-08,9.225,2030
"221",2013-05-09,7.3,4720
"222",2013-05-10,7.575,4240
"223",2013-05-11,7.725,3010
"224",2013-05-12,9.675,2100
"225",2013-05-13,12.675,807
"226",2013-05-14,13.275,601
"227",2013-05-15,14.125,671
"228",2013-05-16,14.275,612
"229",2013-05-17,14.675,561
"230",2013-05-18,14.55,461
"231",2013-05-19,14.5,407
"232",2013-05-20,14.925,306
"233",2013-05-21,16.05,247
"234",2013-05-22,16.075,362
"235",2013-05-23,15.2,407
"236",2013-05-24,15.325,474
"237",2013-05-25,14.675,343
"238",2013-05-26,15.15,247
"239",2013-05-27,15.05,247
"240",2013-05-28,15.6,247
"241",2013-05-29,16.85,246
"242",2013-05-30,17,246
"243",2013-05-31,17.125,233
"244",2013-06-01,17.1,226
"245",2013-06-02,16.5,226
"246",2013-06-03,16.325,226
"247",2013-06-04,16.7,226
"248",2013-06-05,16.925,226
"249",2013-06-06,16.025,227
"250",2013-06-07,15.775,226
"251",2013-06-08,16.425,226
"252",2013-06-09,16.85,226
"253",2013-06-10,16.375,227
"254",2013-06-11,14.45,783
"255",2013-06-12,13.625,1200
"256",2013-06-13,13.875,1200
"257",2013-06-14,14.65,1190
"258",2013-06-15,14.925,1190
"259",2013-06-16,14.925,1190
"260",2013-06-17,15.725,875
"261",2013-06-18,15.8,580
"262",2013-06-19,15.825,703
"263",2013-06-20,16.075,617
"264",2013-06-21,16.225,322
"265",2013-06-22,16.7,219
"266",2013-06-23,17.4,219
"267",2013-06-24,17.275,219
"268",2013-06-25,17.475,219
"269",2013-06-26,17.65,219
"270",2013-06-27,17.25,230
"271",2013-06-28,17.45,240
"272",2013-06-29,17.4,239
"273",2013-06-30,17.2,245
"274",2013-07-01,17.325,251
"275",2013-07-02,17.175,250
"276",2013-07-03,16.75,250
"277",2013-07-04,16.875,250
"278",2013-07-05,16.775,250
"279",2013-07-06,17.275,250
"280",2013-07-07,17.475,250
"281",2013-07-08,17.3,250
"282",2013-07-09,17.45,250
"283",2013-07-10,17.225,250
"284",2013-07-11,17.125,250
"285",2013-07-12,17.125,250
"286",2013-07-13,17.05,250
"287",2013-07-14,17.575,250
"288",2013-07-15,18.075,250
"289",2013-07-16,18.275,250
"290",2013-07-17,17.85,250
"291",2013-07-18,17.6,250
"292",2013-07-19,18.075,250
"293",2013-07-20,17.85,250
"294",2013-07-21,17.7,250
"295",2013-07-22,17.7,250
"296",2013-07-23,15.95,818
"297",2013-07-24,16.975,469
"298",2013-07-25,16.5,527
"299",2013-07-26,16.85,323
"300",2013-07-27,16.75,283
"301",2013-07-28,16.8,284
"302",2013-07-29,17.025,261
"303",2013-07-30,16.975,250
"304",2013-07-31,16.625,250
"305",2013-08-01,16.575,250
"306",2013-08-02,17.125,250
"307",2013-08-03,17.275,250
"308",2013-08-04,17.075,249
"309",2013-08-05,16.75,248
"310",2013-08-06,17.375,249
"311",2013-08-07,17.425,249
"312",2013-08-08,17.175,250
"313",2013-08-09,17.55,250
"314",2013-08-10,17.7,250
"315",2013-08-11,17.35,250
"316",2013-08-12,17.575,250
"317",2013-08-13,16.775,807
"318",2013-08-14,16.925,247
"319",2013-08-15,16.525,247
"320",2013-08-16,16.55,246
"321",2013-08-17,16.6,247
"322",2013-08-18,16.225,247
"323",2013-08-19,16.475,247
"324",2013-08-20,17.2,246
"325",2013-08-21,17.475,246
"326",2013-08-22,17.525,247
"327",2013-08-23,17.425,246
"328",2013-08-24,17.125,247
"329",2013-08-25,17.125,246
"330",2013-08-26,17.125,247
"331",2013-08-27,17.1,247
"332",2013-08-28,17,247
"333",2013-08-29,17.475,246
"334",2013-08-30,17.6,247
"335",2013-08-31,17.6,246
"336",2013-09-01,17.275,242
"337",2013-09-02,17.3,239
"338",2013-09-03,16.55,792
"339",2013-09-04,16.7,236
"340",2013-09-05,17.5,238
"341",2013-09-06,17.3,239
"342",2013-09-07,17.125,239
"343",2013-09-08,16.8,239
"344",2013-09-09,16.625,239
"345",2013-09-10,16.975,240
"346",2013-09-11,17.5,239
"347",2013-09-12,17.425,239
"348",2013-09-13,16.975,240
"349",2013-09-14,15.95,239
"350",2013-09-15,15.85,239
"351",2013-09-16,15.875,240
"352",2013-09-17,15.675,239
"353",2013-09-18,15.775,238
"354",2013-09-19,16.325,236
"355",2013-09-20,16.45,236
"356",2013-09-21,16.075,237
"357",2013-09-22,16,236
"358",2013-09-23,15.875,237
"359",2013-09-24,15.125,793
"360",2013-09-25,15.575,236
"361",2013-09-26,16.45,236
"362",2013-09-27,16.45,235
"363",2013-09-28,16.2,237
"364",2013-09-29,15.975,237
"365",2013-09-30,16.35,228
