"","Date","meanT.x","maxD","meanT.y","Year","MeanT"
"1",2018-10-01,18.64875,3370,18.85875,"2018",18.75375
"2",2018-10-02,18.6135416666667,2440,18.93125,"2018",18.7723958333333
"3",2018-10-03,18.2791666666667,1190,18.8364583333333,"2018",18.5578125
"4",2018-10-04,18.2270833333333,603,19.1416666666667,"2018",18.684375
"5",2018-10-05,18.2802083333333,603,19.275,"2018",18.7776041666667
"6",2018-10-06,18.3145833333333,415,19.6604166666667,"2018",18.9875
"7",2018-10-07,18.315625,319,20.1291666666667,"2018",19.2223958333333
"8",2018-10-08,18.328125,319,20.284375,"2018",19.30625
"9",2018-10-09,18.325,323,19.6895833333333,"2018",19.0072916666667
"10",2018-10-10,18.315625,315,19.254347826087,"2018",18.7849864130435
"11",2018-10-11,18.2885416666667,608,18.9125,"2018",18.6005208333333
"12",2018-10-12,18.2385416666667,1210,17.1208333333333,"2018",17.6796875
"13",2018-10-13,18.4572916666667,2020,17.0760416666667,"2018",17.7666666666667
"14",2018-10-14,18.6864583333333,2020,17.4979166666667,"2018",18.0921875
"15",2018-10-15,18.6697916666667,1600,17.8291666666667,"2018",18.2494791666667
"16",2018-10-16,18.5395833333333,781,17.6458333333333,"2018",18.0927083333333
"17",2018-10-17,18.2427083333333,608,16.9916666666667,"2018",17.6171875
"18",2018-10-18,17.7416666666667,401,15.6739583333333,"2018",16.7078125
"19",2018-10-19,17.5395833333333,319,14.78125,"2018",16.1604166666667
"20",2018-10-20,17.5822916666667,319,15.9729166666667,"2018",16.7776041666667
"21",2018-10-21,17.4,323,14.4489583333333,"2018",15.9244791666667
"22",2018-10-22,17.575,323,13.2625,"2018",15.41875
"23",2018-10-23,17.8916666666667,311,14.1041666666667,"2018",15.9979166666667
"24",2018-10-24,17.725,315,14.2770833333333,"2018",16.0010416666667
"25",2018-10-25,17.5020833333333,315,13.6291666666667,"2018",15.565625
"26",2018-10-26,17.2875,311,13.8208333333333,"2018",15.5541666666667
"27",2018-10-27,17.1208333333333,311,13.9875,"2018",15.5541666666667
"28",2018-10-28,16.9260416666667,311,14.3458333333333,"2018",15.6359375
"29",2018-10-29,16.678125,311,14.2541666666667,"2018",15.4661458333333
"30",2018-10-30,16.3052083333333,255,13.1427083333333,"2018",14.7239583333333
"31",2018-10-31,16.159375,255,13.7375,"2018",14.9484375
"32",2018-11-01,16.0822916666667,255,14.7572916666667,"2018",15.4197916666667
"33",2018-11-02,15.9927083333333,258,15.8114583333333,"2018",15.9020833333333
"34",2018-11-03,15.7625,255,14.3916666666667,"2018",15.0770833333333
"35",2018-11-04,15.528125,255,12.3958333333333,"2018",13.9619791666667
"36",2018-11-05,15.565625,304,13.6375,"2018",14.6015625
"37",2018-11-06,15.5625,402,14.7822916666667,"2018",15.1723958333333
"38",2018-11-07,15.446875,614,13.7572916666667,"2018",14.6020833333333
"39",2018-11-08,15.3541666666667,1170,14.2625,"2018",14.8083333333333
"40",2018-11-09,15.20625,1160,14.2572916666667,"2018",14.7317708333333
"41",2018-11-10,14.9822916666667,1150,13.4760416666667,"2018",14.2291666666667
"42",2018-11-11,14.6572916666667,1140,12.396875,"2018",13.5270833333333
"43",2018-11-12,14.4072916666667,807,11.7604166666667,"2018",13.0838541666667
"44",2018-11-13,14.2260416666667,1170,11.9739583333333,"2018",13.1
"45",2018-11-14,13.94375,1180,12.3729166666667,"2018",13.1583333333333
