"","Date","meanT","meanD"
"117",2016-01-25,4.725,294
"118",2016-01-26,5.325,293
"119",2016-01-27,NA,293
"120",2016-01-28,NA,295
"121",2016-01-29,5.1,364
"122",2016-01-30,5.05,465
"123",2016-01-31,5.275,505
"124",2016-02-01,5.425,697
"125",2016-02-02,5.575,1030
"126",2016-02-03,5.65,1170
"127",2016-02-04,5.55,1840
"128",2016-02-05,5.325,3020
"129",2016-02-06,5.1,2890
"130",2016-02-07,5.075,1780
"131",2016-02-08,5.025,814
"132",2016-02-09,4.95,478
"133",2016-02-10,4.375,401
"134",2016-02-11,3.75,401
"135",2016-02-12,3.85,401
"136",2016-02-13,3.675,401
"137",2016-02-14,2.85,401
"138",2016-02-15,3.025,402
"139",2016-02-16,3.675,534
"140",2016-02-17,4.25,1550
"141",2016-02-18,4.025,2210
"142",2016-02-19,4.05,1600
"143",2016-02-20,4.55,1170
"144",2016-02-21,4.575,1170
"145",2016-02-22,4.8,1790
"146",2016-02-23,4.575,1860
"147",2016-02-24,6.275,825
"148",2016-02-25,6.175,781
"149",2016-02-26,4.6,2260
"150",2016-02-27,4.275,3210
"151",2016-02-28,4.525,2790
"152",2016-02-29,4.85,1810
"153",2016-03-01,5.05,1150
"154",2016-03-02,5.075,1150
"155",2016-03-03,4.75,640
"156",2016-03-04,5.075,442
"157",2016-03-05,5.4,401
"158",2016-03-06,5.75,401
"159",2016-03-07,5.625,401
"160",2016-03-08,6.275,447
"161",2016-03-09,6.9,469
"162",2016-03-10,6.7,512
"163",2016-03-11,7.025,442
"164",2016-03-12,7.3,402
"165",2016-03-13,7.325,405
"166",2016-03-14,7.85,406
"167",2016-03-15,7.975,540
"168",2016-03-16,8.1,620
"169",2016-03-17,7.7,620
"170",2016-03-18,7.55,620
"171",2016-03-19,7.45,747
"172",2016-03-20,7.1,821
"173",2016-03-21,7.9,822
"174",2016-03-22,7.75,693
"175",2016-03-23,7.525,620
"176",2016-03-24,8.075,427
"177",2016-03-25,9.15,303
"178",2016-03-26,8.675,303
"179",2016-03-27,9.175,304
"180",2016-03-28,10.175,304
"181",2016-03-29,10.125,269
"182",2016-03-30,9.6,251
"183",2016-03-31,9.75,285
"184",2016-04-01,10.175,307
"185",2016-04-02,10.425,307
"186",2016-04-03,9.7,307
"187",2016-04-04,9.9,307
"188",2016-04-05,9.8,271
"189",2016-04-06,9.4,251
"190",2016-04-07,9.65,253
"191",2016-04-08,9.75,252
"192",2016-04-09,9.4,252
"193",2016-04-10,8.775,251
"194",2016-04-11,10.45,251
"195",2016-04-12,11.625,251
"196",2016-04-13,10.8,251
"197",2016-04-14,11.3,236
"198",2016-04-15,11.325,254
"199",2016-04-16,11.325,254
"200",2016-04-17,11.775,254
"201",2016-04-18,11.65,215
"202",2016-04-19,11.275,191
"203",2016-04-20,12,197
"204",2016-04-21,12.85,200
"205",2016-04-22,12.55,200
"206",2016-04-23,12.775,202
"207",2016-04-24,13.05,202
"208",2016-04-25,13.65,201
"209",2016-04-26,14.125,203
"210",2016-04-27,14.35,203
"211",2016-04-28,14.45,203
"212",2016-04-29,14.75,341
"213",2016-04-30,13.125,552
"214",2016-05-01,12.325,997
"215",2016-05-02,12.575,1210
"216",2016-05-03,12.325,1210
"217",2016-05-04,12.25,1210
"218",2016-05-05,11.975,1210
"219",2016-05-06,10.275,1220
"220",2016-05-07,12.5,1210
"221",2016-05-08,12.9,1210
"222",2016-05-09,12.375,1210
"223",2016-05-10,13.025,1210
"224",2016-05-11,13.25,1210
"225",2016-05-12,13.5,1210
"226",2016-05-13,13.625,1210
"227",2016-05-14,13.4,815
"228",2016-05-15,13.25,601
"229",2016-05-16,12.9,599
"230",2016-05-17,13.225,598
"231",2016-05-18,13.425,598
"232",2016-05-19,13.925,568
"233",2016-05-20,13.65,597
"234",2016-05-21,13.825,597
"235",2016-05-22,13.95,987
"236",2016-05-23,13.675,1200
"237",2016-05-24,13.95,1200
"238",2016-05-25,14.075,1200
"239",2016-05-26,14.425,818
"240",2016-05-27,15.275,461
"241",2016-05-28,15.925,393
"242",2016-05-29,15.7,393
"243",2016-05-30,15.7,393
"244",2016-05-31,16.35,336
"245",2016-06-01,16.875,303
"246",2016-06-02,16.775,303
"247",2016-06-03,16.7,490
"248",2016-06-04,16.05,603
"249",2016-06-05,15.75,983
"250",2016-06-06,15.575,1200
"251",2016-06-07,15.175,1200
"252",2016-06-08,14.375,696
"253",2016-06-09,15.15,334
"254",2016-06-10,16.325,300
"255",2016-06-11,16.85,267
"256",2016-06-12,17.25,247
"257",2016-06-13,NA,247
"258",2016-06-14,NA,247
"259",2016-06-15,17,247
"260",2016-06-16,17.275,248
"261",2016-06-17,17.225,248
"262",2016-06-18,16.725,247
"263",2016-06-19,16.775,247
"264",2016-06-20,16.65,247
"265",2016-06-21,16.75,248
"266",2016-06-22,16.1,248
"267",2016-06-23,15.75,218
"268",2016-06-24,14.65,708
"269",2016-06-25,12.25,3050
"270",2016-06-26,NA,4140
"271",2016-06-27,13.4,2100
"272",2016-06-28,15.275,1180
"273",2016-06-29,15.65,614
"274",2016-06-30,16.1,301
"275",2016-07-01,16.625,300
"276",2016-07-02,16.675,300
"277",2016-07-03,15.925,300
"278",2016-07-04,15.3,302
"279",2016-07-05,15.75,487
"280",2016-07-06,15.675,592
"281",2016-07-07,15.6,591
"282",2016-07-08,15.625,591
"283",2016-07-09,16.275,466
"284",2016-07-10,16.475,334
"285",2016-07-11,16.275,300
"286",2016-07-12,16.25,301
"287",2016-07-13,16.15,303
"288",2016-07-14,16.775,303
"289",2016-07-15,16.525,270
"290",2016-07-16,16.325,247
"291",2016-07-17,17.025,247
"292",2016-07-18,17.35,247
"293",2016-07-19,17.6,247
"294",2016-07-20,15.45,807
"295",2016-07-21,16.575,245
"296",2016-07-22,17.35,247
"297",2016-07-23,17.95,247
"298",2016-07-24,18.075,247
"299",2016-07-25,18.25,247
"300",2016-07-26,18.05,247
"301",2016-07-27,18.1,247
"302",2016-07-28,17.9,247
"303",2016-07-29,17.45,247
"304",2016-07-30,17.475,247
"305",2016-07-31,17.9,245
"306",2016-08-01,17.75,244
"307",2016-08-02,17.575,244
"308",2016-08-03,17.075,244
"309",2016-08-04,16.55,244
"310",2016-08-05,16.65,244
"311",2016-08-06,17.35,244
"312",2016-08-07,17.7,244
"313",2016-08-08,16.85,244
"314",2016-08-09,16.475,244
"315",2016-08-10,15.975,796
"316",2016-08-11,16.95,240
"317",2016-08-12,17.85,241
"318",2016-08-13,17.925,240
"319",2016-08-14,17.925,240
"320",2016-08-15,17.65,240
"321",2016-08-16,17.925,240
"322",2016-08-17,17.975,240
"323",2016-08-18,17.5,240
"324",2016-08-19,17.3,240
"325",2016-08-20,17.525,240
"326",2016-08-21,NA,240
"327",2016-08-22,17,240
"328",2016-08-23,16.9,239
"329",2016-08-24,17.025,238
"330",2016-08-25,17.425,239
"331",2016-08-26,17.775,238
"332",2016-08-27,17.825,237
"333",2016-08-28,17.875,237
"334",2016-08-29,17.825,237
"335",2016-08-30,17.75,237
"336",2016-08-31,17.1,763
"337",2016-09-01,16.575,240
"338",2016-09-02,16.075,240
"339",2016-09-03,16.2,238
"340",2016-09-04,16.575,237
"341",2016-09-05,16.8,237
"342",2016-09-06,16.8,237
"343",2016-09-07,17.25,237
"344",2016-09-08,17.275,237
"345",2016-09-09,17.35,237
"346",2016-09-10,17.275,235
"347",2016-09-11,17.35,234
"348",2016-09-12,16.625,233
"349",2016-09-13,16.875,234
"350",2016-09-14,17.7,225
"351",2016-09-15,17.9,220
"352",2016-09-16,18.325,220
"353",2016-09-17,18.425,220
"354",2016-09-18,18.525,220
"355",2016-09-19,18.9,220
"356",2016-09-20,19.125,220
"357",2016-09-21,17.725,767
"358",2016-09-22,18.175,216
"359",2016-09-23,18.575,217
"360",2016-09-24,18.6,217
"361",2016-09-25,18.75,217
"362",2016-09-26,18.725,217
"363",2016-09-27,18.7,217
"364",2016-09-28,17.525,217
"365",2016-09-29,18.2,218
"366",2016-09-30,17.725,220
