"","Date","meanT","meanD"
"148",2017-02-25,8.475,172
"149",2017-02-26,7.35,171
"150",2017-02-27,6.8,170
"151",2017-02-28,6.975,172
"152",2017-03-01,7.925,253
"153",2017-03-02,7.75,302
"154",2017-03-03,6.775,219
"155",2017-03-04,6.375,173
"156",2017-03-05,6.825,173
"157",2017-03-06,6.925,173
"158",2017-03-07,7.575,258
"159",2017-03-08,8.225,218
"160",2017-03-09,8.475,173
"161",2017-03-10,7.85,173
"162",2017-03-11,6.875,173
"163",2017-03-12,7.075,173
"164",2017-03-13,7.15,173
"165",2017-03-14,6.525,176
"166",2017-03-15,5.675,175
"167",2017-03-16,5.875,172
"168",2017-03-17,5.8,262
"169",2017-03-18,6.825,303
"170",2017-03-19,7.25,303
"171",2017-03-20,7.475,303
"172",2017-03-21,7.925,521
"173",2017-03-22,7.575,685
"174",2017-03-23,7.225,715
"175",2017-03-24,7.775,575
"176",2017-03-25,8.45,372
"177",2017-03-26,8.875,303
"178",2017-03-27,9.25,303
"179",2017-03-28,9.675,304
"180",2017-03-29,10.1,304
"181",2017-03-30,9.4,447
"182",2017-03-31,8.85,518
"183",2017-04-01,9.15,913
"184",2017-04-02,9.05,1160
"185",2017-04-03,8.4,1160
"186",2017-04-04,9.675,1170
"187",2017-04-05,8.975,1170
"188",2017-04-06,8.8,2160
"189",2017-04-07,7.85,3110
"190",2017-04-08,8.575,2480
"191",2017-04-09,9.45,1090
"192",2017-04-10,10.2,515
"193",2017-04-11,10.95,515
"194",2017-04-12,11.275,515
"195",2017-04-13,11.15,368
"196",2017-04-14,12.425,278
"197",2017-04-15,12.025,304
"198",2017-04-16,12.15,304
"199",2017-04-17,11.825,453
"200",2017-04-18,11.575,518
"201",2017-04-19,11.45,367
"202",2017-04-20,12.025,303
"203",2017-04-21,12.675,304
"204",2017-04-22,12.175,650
"205",2017-04-23,11.375,613
"206",2017-04-24,11.375,368
"207",2017-04-25,12.05,444
"208",2017-04-26,NA,515
"209",2017-04-27,12.7,369
"210",2017-04-28,13.3,453
"211",2017-04-29,13.1,584
"212",2017-04-30,13.225,614
"213",2017-05-01,13.1,474
"214",2017-05-02,13.4,406
"215",2017-05-03,13.375,406
"216",2017-05-04,13.275,406
"217",2017-05-05,13.225,620
"218",2017-05-06,12.575,1040
"219",2017-05-07,10.675,2540
"220",2017-05-08,9.775,3150
"221",2017-05-09,10.975,1830
"222",2017-05-10,13.3,931
"223",2017-05-11,13.5,821
"224",2017-05-12,13.325,824
"225",2017-05-13,13.425,1070
"226",2017-05-14,12.225,2090
"227",2017-05-15,11.475,2180
"228",2017-05-16,12.775,1490
"229",2017-05-17,14.6,859
"230",2017-05-18,15.1,581
"231",2017-05-19,15.55,370
"232",2017-05-20,16.025,304
"233",2017-05-21,15.85,305
"234",2017-05-22,15.775,307
"235",2017-05-23,15.375,307
"236",2017-05-24,14.625,378
"237",2017-05-25,14.25,772
"238",2017-05-26,12.625,2420
"239",2017-05-27,10.8,3480
"240",2017-05-28,11.2,3090
"241",2017-05-29,13.15,1890
"242",2017-05-30,15.55,941
"243",2017-05-31,15.3,569
"244",2017-06-01,14.975,411
"245",2017-06-02,15.725,411
"246",2017-06-03,15.7,411
"247",2017-06-04,16.025,337
"248",2017-06-05,16.4,307
"249",2017-06-06,16.525,268
"250",2017-06-07,16.175,251
"251",2017-06-08,15.625,244
"252",2017-06-09,16.2,239
"253",2017-06-10,16.75,238
"254",2017-06-11,17.4,239
"255",2017-06-12,17.425,239
"256",2017-06-13,17.525,240
"257",2017-06-14,17.25,240
"258",2017-06-15,17.475,240
"259",2017-06-16,17.425,240
"260",2017-06-17,17.15,240
"261",2017-06-18,16.3,619
"262",2017-06-19,14.2,835
"263",2017-06-20,15.15,622
"264",2017-06-21,15.675,446
"265",2017-06-22,15.8,411
"266",2017-06-23,15.8,411
"267",2017-06-24,NA,411
"268",2017-06-25,16.3,297
"269",2017-06-26,16.3,239
"270",2017-06-27,16.225,240
"271",2017-06-28,14.425,772
"272",2017-06-29,15.6,237
"273",2017-06-30,16.7,244
"274",2017-07-01,17.175,248
"275",2017-07-02,17.4,247
"276",2017-07-03,17.3,247
"277",2017-07-04,16.95,248
"278",2017-07-05,16.4,250
"279",2017-07-06,16.825,249
"280",2017-07-07,17.425,249
"281",2017-07-08,17.45,249
"282",2017-07-09,17.275,249
"283",2017-07-10,17.375,248
"284",2017-07-11,17.25,249
"285",2017-07-12,17.45,249
"286",2017-07-13,18.1,248
"287",2017-07-14,17.8,249
"288",2017-07-15,17.9,250
"289",2017-07-16,17.7,249
"290",2017-07-17,17.675,248
"291",2017-07-18,17.95,248
"292",2017-07-19,17.95,247
"293",2017-07-20,17.9,247
"294",2017-07-21,17.7,247
"295",2017-07-22,17.7,247
"296",2017-07-23,17.95,247
"297",2017-07-24,17.75,247
"298",2017-07-25,17.8,247
"299",2017-07-26,16.325,757
"300",2017-07-27,15.925,246
"301",2017-07-28,16.125,247
"302",2017-07-29,NA,247
"303",2017-07-30,16.475,247
"304",2017-07-31,16.725,246
"305",2017-08-01,17.1,244
"306",2017-08-02,17.175,244
"307",2017-08-03,17.175,244
"308",2017-08-04,17.275,244
"309",2017-08-05,17.1,244
"310",2017-08-06,16.5,245
"311",2017-08-07,16.5,244
"312",2017-08-08,16.725,244
"313",2017-08-09,17,244
"314",2017-08-10,16.75,244
"315",2017-08-11,16.45,244
"316",2017-08-12,17.125,244
"317",2017-08-13,17.525,244
"318",2017-08-14,16.975,244
"319",2017-08-15,16.5,244
"320",2017-08-16,16.175,778
"321",2017-08-17,17.075,240
"322",2017-08-18,17.525,240
"323",2017-08-19,17.375,240
"324",2017-08-20,NA,237
"325",2017-08-21,17.375,237
"326",2017-08-22,17.425,237
"327",2017-08-23,17.45,237
"328",2017-08-24,16.625,237
"329",2017-08-25,16.375,237
"330",2017-08-26,16.15,237
"331",2017-08-27,16.575,237
"332",2017-08-28,16.375,236
"333",2017-08-29,16.35,234
"334",2017-08-30,17.075,233
"335",2017-08-31,17.575,233
"336",2017-09-01,16.725,233
"337",2017-09-02,15.825,233
"338",2017-09-03,16.75,231
"339",2017-09-04,17.025,230
"340",2017-09-05,17.05,230
"341",2017-09-06,15.775,759
"342",2017-09-07,15.675,233
"343",2017-09-08,16,233
"344",2017-09-09,16.425,233
"345",2017-09-10,16.175,233
"346",2017-09-11,15.875,220
"347",2017-09-12,16.025,216
"348",2017-09-13,16.95,216
"349",2017-09-14,16.825,216
"350",2017-09-15,16.75,219
"351",2017-09-16,17.15,220
"352",2017-09-17,17.45,220
"353",2017-09-18,17.375,220
"354",2017-09-19,17.575,220
"355",2017-09-20,17.575,220
"356",2017-09-21,17.75,220
"357",2017-09-22,17.5,220
"358",2017-09-23,17.425,220
"359",2017-09-24,16.925,220
"360",2017-09-25,17,220
"361",2017-09-26,17.4,220
"362",2017-09-27,16.525,763
"363",2017-09-28,17.025,219
"364",2017-09-29,16.725,218
"365",2017-09-30,16.125,211
