"","Date","meanT","meanD"
"69",2022-12-08,9.775,159
"70",2022-12-09,9.75,159
"71",2022-12-10,9.4,159
"72",2022-12-11,9.25,159
"73",2022-12-12,9,159
"74",2022-12-13,8.5,159
"75",2022-12-14,8.025,159
"76",2022-12-15,8.125,161
"77",2022-12-16,8.275,162
"78",2022-12-17,7.95,162
"79",2022-12-18,7.525,162
"80",2022-12-19,7,162
"81",2022-12-20,6.825,162
"82",2022-12-21,6.675,161
"83",2022-12-22,7.1,163
"84",2022-12-23,6.2,164
"85",2022-12-24,4.625,165
"86",2022-12-25,4.55,165
"87",2022-12-26,4.825,165
"88",2022-12-27,5.4,165
"89",2022-12-28,5.45,167
"90",2022-12-29,5.45,163
"91",2022-12-30,5.975,159
"92",2022-12-31,6.7,159
"93",2023-01-01,7.025,159
"94",2023-01-02,7.075,159
"95",2023-01-03,7.4,159
"96",2023-01-04,7.525,160
"97",2023-01-05,7.1,161
"98",2023-01-06,6.7,161
"99",2023-01-07,6.15,161
"100",2023-01-08,5.725,161
"101",2023-01-09,5.725,161
"102",2023-01-10,5.45,161
"103",2023-01-11,5.5,162
"104",2023-01-12,6.175,163
"105",2023-01-13,6.525,161
"106",2023-01-14,5.75,159
"107",2023-01-15,4.825,159
"108",2023-01-16,4.9,159
"109",2023-01-17,5.625,159
"110",2023-01-18,6.2,159
"111",2023-01-19,6.75,159
"112",2023-01-20,6.25,159
"113",2023-01-21,5.75,159
"114",2023-01-22,5.425,159
"115",2023-01-23,5.475,161
"116",2023-01-24,5.3,161
"117",2023-01-25,5.45,162
"118",2023-01-26,5.55,161
"119",2023-01-27,5.3,162
"120",2023-01-28,5.075,164
"121",2023-01-29,5.4,164
"122",2023-01-30,6.125,164
"123",2023-01-31,6.45,167
"124",2023-02-01,6.375,167
"125",2023-02-02,6.075,167
"126",2023-02-03,5.45,167
"127",2023-02-04,4.525,167
"128",2023-02-05,4.9,167
"129",2023-02-06,5.725,169
"130",2023-02-07,5.625,170
"131",2023-02-08,6.2,170
"132",2023-02-09,7,170
"133",2023-02-10,7.45,170
"134",2023-02-11,6.825,170
"135",2023-02-12,6.225,171
"136",2023-02-13,6.275,174
"137",2023-02-14,6.6,171
"138",2023-02-15,7.35,168
"139",2023-02-16,7.425,168
"140",2023-02-17,7.4,175
"141",2023-02-18,6.575,1160
"142",2023-02-19,6.05,3660
"143",2023-02-20,5.975,4750
"144",2023-02-21,6.35,3080
"145",2023-02-22,6.55,1330
"146",2023-02-23,7.3,852
"147",2023-02-24,7.525,683
"148",2023-02-25,7.3,606
"149",2023-02-26,7.4,606
"150",2023-02-27,7.25,543
"151",2023-02-28,7.925,503
"152",2023-03-01,7.85,504
"153",2023-03-02,8.025,506
"154",2023-03-03,7.7,439
"155",2023-03-04,7.85,607
"156",2023-03-05,7.725,1020
"157",2023-03-06,7.775,970
"158",2023-03-07,8.075,808
"159",2023-03-08,7.85,701
"160",2023-03-09,7.8,605
"161",2023-03-10,8.075,606
"162",2023-03-11,7.75,557
"163",2023-03-12,7.275,506
"164",2023-03-13,7.475,445
"165",2023-03-14,7.25,400
"166",2023-03-15,7,330
"167",2023-03-16,7.5,264
"168",2023-03-17,7.925,248
"169",2023-03-18,7.975,248
"170",2023-03-19,7.55,248
"171",2023-03-20,7.05,239
"172",2023-03-21,7.55,232
"173",2023-03-22,8.175,223
"174",2023-03-23,9,220
"175",2023-03-24,9.525,220
"176",2023-03-25,9.7,220
"177",2023-03-26,9.725,220
"178",2023-03-27,10.025,220
"179",2023-03-28,9.625,220
"180",2023-03-29,9.4,220
"181",2023-03-30,9.375,258
"182",2023-03-31,9.325,278
"183",2023-04-01,9.975,279
"184",2023-04-02,9.875,616
"185",2023-04-03,8.75,1500
"186",2023-04-04,8.9,1540
"187",2023-04-05,9.775,1170
"188",2023-04-06,9.95,821
"189",2023-04-07,10.175,545
"190",2023-04-08,9.575,508
"191",2023-04-09,9.85,437
"192",2023-04-10,10.2,330
"193",2023-04-11,10.675,294
"194",2023-04-12,11.2,254
"195",2023-04-13,11.85,228
"196",2023-04-14,12,223
"197",2023-04-15,12.15,224
"198",2023-04-16,12.1,224
"199",2023-04-17,11.825,240
"200",2023-04-18,11.675,280
"201",2023-04-19,11.925,296
"202",2023-04-20,12.4,296
"203",2023-04-21,12.6,297
"204",2023-04-22,12.45,267
"205",2023-04-23,11.75,251
"206",2023-04-24,11.775,251
"207",2023-04-25,11.575,251
"208",2023-04-26,11.8,231
"209",2023-04-27,12.25,223
"210",2023-04-28,12.45,338
"211",2023-04-29,12.225,769
"212",2023-04-30,12.025,1000
"213",2023-05-01,10.45,1910
"214",2023-05-02,9.525,2480
"215",2023-05-03,10.35,1940
"216",2023-05-04,11.2,1370
"217",2023-05-05,11.775,1220
"218",2023-05-06,12.45,743
"219",2023-05-07,12.8,366
"220",2023-05-08,13.575,293
"221",2023-05-09,14.2,293
"222",2023-05-10,14.725,262
"223",2023-05-11,14.175,329
"224",2023-05-12,14.05,347
"225",2023-05-13,14,348
"226",2023-05-14,14.475,348
"227",2023-05-15,14.475,311
"228",2023-05-16,14.8,274
"229",2023-05-17,15.2,293
"230",2023-05-18,15,293
"231",2023-05-19,14.925,254
"232",2023-05-20,15.375,234
"233",2023-05-21,15.675,234
"234",2023-05-22,15.8,234
"235",2023-05-23,15.825,235
"236",2023-05-24,15.875,235
"237",2023-05-25,16.075,237
"238",2023-05-26,16.025,237
"239",2023-05-27,15.775,237
"240",2023-05-28,15.475,237
"241",2023-05-29,15.775,237
"242",2023-05-30,16.475,237
"243",2023-05-31,16.925,237
"244",2023-06-01,17.275,240
"245",2023-06-02,17.225,242
"246",2023-06-03,17.1,244
"247",2023-06-04,16.625,244
"248",2023-06-05,16.825,244
"249",2023-06-06,16.825,243
"250",2023-06-07,16.975,241
"251",2023-06-08,16.2,241
"252",2023-06-09,15.675,241
"253",2023-06-10,15.975,241
"254",2023-06-11,16.525,241
"255",2023-06-12,16.6,241
"256",2023-06-13,16.3,241
"257",2023-06-14,15.9,241
"258",2023-06-15,15.95,241
"259",2023-06-16,16.65,241
"260",2023-06-17,17.05,239
"261",2023-06-18,17.125,237
"262",2023-06-19,17.325,237
"263",2023-06-20,16.775,237
"264",2023-06-21,14,796
"265",2023-06-22,15,241
"266",2023-06-23,16.25,239
"267",2023-06-24,16.975,237
"268",2023-06-25,17.3,237
"269",2023-06-26,17.725,237
"270",2023-06-27,17.4,237
"271",2023-06-28,17.35,237
"272",2023-06-29,17.475,237
"273",2023-06-30,18.025,240
"274",2023-07-01,18.15,243
"275",2023-07-02,18.2,244
"276",2023-07-03,NA,244
"277",2023-07-04,NA,244
"278",2023-07-05,17.55,244
"279",2023-07-06,17.8,244
"280",2023-07-07,18.175,244
"281",2023-07-08,18.225,244
"282",2023-07-09,17.875,244
"283",2023-07-10,17.85,242
"284",2023-07-11,17.75,241
"285",2023-07-12,17.225,246
"286",2023-07-13,17.025,248
"287",2023-07-14,17.075,248
"288",2023-07-15,17.325,248
"289",2023-07-16,17.2,248
"290",2023-07-17,17.025,248
"291",2023-07-18,NA,248
"292",2023-07-19,NA,792
"293",2023-07-20,NA,245
"294",2023-07-21,NA,244
"295",2023-07-22,NA,244
"296",2023-07-23,NA,244
"297",2023-07-24,NA,244
"298",2023-07-25,NA,242
"299",2023-07-26,NA,245
"300",2023-07-27,NA,248
"301",2023-07-28,NA,248
"302",2023-07-29,NA,248
"303",2023-07-30,NA,245
"304",2023-07-31,NA,244
"305",2023-08-01,NA,242
"306",2023-08-02,17.125,241
"307",2023-08-03,16.825,241
"308",2023-08-04,17.35,241
"309",2023-08-05,17.975,241
"310",2023-08-06,17.7,240
"311",2023-08-07,17.65,237
"312",2023-08-08,17.825,237
"313",2023-08-09,15.375,775
"314",2023-08-10,15.675,237
"315",2023-08-11,16.6,237
"316",2023-08-12,17.175,237
"317",2023-08-13,17.4,237
"318",2023-08-14,17.15,241
"319",2023-08-15,17.1,244
"320",2023-08-16,16.775,244
"321",2023-08-17,16.575,244
"322",2023-08-18,17.2,244
"323",2023-08-19,16.425,244
"324",2023-08-20,16.575,244
"325",2023-08-21,16.85,244
"326",2023-08-22,17.1,244
"327",2023-08-23,16.925,244
"328",2023-08-24,17.075,244
"329",2023-08-25,16.875,244
"330",2023-08-26,16.95,244
"331",2023-08-27,17.075,244
"332",2023-08-28,16.7,244
"333",2023-08-29,16.35,244
"334",2023-08-30,15.225,767
"335",2023-08-31,16.3,241
"336",2023-09-01,16.6,241
"337",2023-09-02,16.825,241
"338",2023-09-03,17.175,241
"339",2023-09-04,17.55,241
"340",2023-09-05,17.725,241
"341",2023-09-06,17.9,241
"342",2023-09-07,17.6,241
"343",2023-09-08,17.525,241
"344",2023-09-09,17.325,241
"345",2023-09-10,16.7,241
"346",2023-09-11,16.725,241
"347",2023-09-12,16.775,241
"348",2023-09-13,16.7,228
"349",2023-09-14,16.4,220
"350",2023-09-15,16.05,220
"351",2023-09-16,15.925,220
"352",2023-09-17,15.625,220
"353",2023-09-18,15.375,220
"354",2023-09-19,15.375,220
"355",2023-09-20,14.525,756
"356",2023-09-21,15.475,217
"357",2023-09-22,15.925,217
"358",2023-09-23,15.525,217
"359",2023-09-24,15.4,217
"360",2023-09-25,15.825,217
"361",2023-09-26,15.7,217
"362",2023-09-27,15.275,217
"363",2023-09-28,15.95,217
"364",2023-09-29,16.7,217
"365",2023-09-30,17.275,217
