"","Date","meanT","meanD"
"238",2014-05-26,15.525,291
"239",2014-05-27,15.7,291
"240",2014-05-28,16.325,279
"241",2014-05-29,15.975,303
"242",2014-05-30,16,303
"243",2014-05-31,16.425,303
"244",2014-06-01,16.35,303
"245",2014-06-02,16,264
"246",2014-06-03,16.425,240
"247",2014-06-04,16.525,240
"248",2014-06-05,16.8,240
"249",2014-06-06,16.275,239
"250",2014-06-07,16.15,240
"251",2014-06-08,16.275,240
"252",2014-06-09,16.5,240
"253",2014-06-10,16.975,240
"254",2014-06-11,16.925,240
"255",2014-06-12,16.825,240
"256",2014-06-13,16.925,240
"257",2014-06-14,17.075,239
"258",2014-06-15,17.025,239
"259",2014-06-16,17.625,238
"260",2014-06-17,17.75,241
"261",2014-06-18,18.075,234
"262",2014-06-19,17.6,243
"263",2014-06-20,17.525,243
"264",2014-06-21,17.75,243
"265",2014-06-22,18.075,242
"266",2014-06-23,17.725,241
"267",2014-06-24,17.65,241
"268",2014-06-25,15.375,786
"269",2014-06-26,16.55,243
"270",2014-06-27,17.475,243
"271",2014-06-28,17.525,243
"272",2014-06-29,16.775,243
"273",2014-06-30,16.925,241
"274",2014-07-01,17.875,242
"275",2014-07-02,18.125,243
"276",2014-07-03,17.8,243
"277",2014-07-04,17.575,243
"278",2014-07-05,17.175,243
"279",2014-07-06,16.825,243
"280",2014-07-07,17.25,244
"281",2014-07-08,17.325,246
"282",2014-07-09,17.55,246
"283",2014-07-10,17.7,245
"284",2014-07-11,18.025,245
"285",2014-07-12,17.825,244
"286",2014-07-13,18.175,243
"287",2014-07-14,17.975,245
"288",2014-07-15,17.375,246
"289",2014-07-16,17.3,246
"290",2014-07-17,17.05,244
"291",2014-07-18,16.85,245
"292",2014-07-19,16.35,246
"293",2014-07-20,16.2,245
"294",2014-07-21,17.05,243
"295",2014-07-22,17.95,243
"296",2014-07-23,16.525,778
"297",2014-07-24,16.45,240
"298",2014-07-25,16.925,240
"299",2014-07-26,17.7,239
"300",2014-07-27,17.35,240
"301",2014-07-28,16.75,239
"302",2014-07-29,16.45,239
"303",2014-07-30,16.575,239
"304",2014-07-31,17.025,238
"305",2014-08-01,17.15,236
"306",2014-08-02,16.85,236
"307",2014-08-03,17.675,236
"308",2014-08-04,17.6,236
"309",2014-08-05,17.675,236
"310",2014-08-06,17.45,236
"311",2014-08-07,17.475,236
"312",2014-08-08,17.15,236
"313",2014-08-09,16.625,236
"314",2014-08-10,16.55,236
"315",2014-08-11,16.4,236
"316",2014-08-12,17.025,236
"317",2014-08-13,17.35,235
"318",2014-08-14,16.675,236
"319",2014-08-15,17.1,236
"320",2014-08-16,17.3,234
"321",2014-08-17,17.4,235
"322",2014-08-18,16.825,236
"323",2014-08-19,17.4,235
"324",2014-08-20,15.9,784
"325",2014-08-21,16.825,235
"326",2014-08-22,17.35,236
"327",2014-08-23,17.575,236
"328",2014-08-24,17.25,236
"329",2014-08-25,17.025,236
"330",2014-08-26,17.25,236
"331",2014-08-27,17.675,236
"332",2014-08-28,18.2,236
"333",2014-08-29,17.725,234
"334",2014-08-30,17.925,235
"335",2014-08-31,18.125,236
"336",2014-09-01,18.05,236
"337",2014-09-02,18.075,236
"338",2014-09-03,17.875,236
"339",2014-09-04,17.35,236
"340",2014-09-05,17.625,236
"341",2014-09-06,17.825,236
"342",2014-09-07,17.125,236
"343",2014-09-08,NA,236
"344",2014-09-09,NA,236
"345",2014-09-10,NA,777
"346",2014-09-11,NA,225
"347",2014-09-12,NA,219
"348",2014-09-13,NA,219
"349",2014-09-14,NA,219
"350",2014-09-15,NA,219
"351",2014-09-16,NA,219
"352",2014-09-17,NA,219
"353",2014-09-18,NA,219
"354",2014-09-19,NA,219
"355",2014-09-20,NA,219
"356",2014-09-21,NA,219
"357",2014-09-22,NA,219
"358",2014-09-23,NA,219
"359",2014-09-24,NA,762
"360",2014-09-25,NA,219
"361",2014-09-26,NA,219
"362",2014-09-27,NA,219
"363",2014-09-28,NA,219
"364",2014-09-29,NA,219
"365",2014-09-30,17.025,219
