"","Date","meanT","meanD"
"192",2000-04-09,10.325,568
"193",2000-04-10,10.875,428
"194",2000-04-11,11.35,351
"195",2000-04-12,11.45,329
"196",2000-04-13,10.95,319
"197",2000-04-14,10.475,288
"198",2000-04-15,11.25,263
"199",2000-04-16,12.3,264
"200",2000-04-17,12.475,226
"201",2000-04-18,11.55,541
"202",2000-04-19,9.625,1670
"203",2000-04-20,9.15,1670
"204",2000-04-21,11.65,1090
"205",2000-04-22,11.6,754
"206",2000-04-23,12.125,469
"207",2000-04-24,11.875,383
"208",2000-04-25,11.7,641
"209",2000-04-26,12.1,1070
"210",2000-04-27,12.025,990
"211",2000-04-28,11.825,772
"212",2000-04-29,12.025,621
"213",2000-04-30,12.675,530
"214",2000-05-01,12.95,384
"215",2000-05-02,13.975,307
"216",2000-05-03,13.825,290
"217",2000-05-04,14.2,262
"218",2000-05-05,14.625,247
"219",2000-05-06,14.975,249
"220",2000-05-07,15.25,249
"221",2000-05-08,15.4,249
"222",2000-05-09,15.275,249
"223",2000-05-10,15.8,249
"224",2000-05-11,15,249
"225",2000-05-12,15.4,237
"226",2000-05-13,16.025,217
"227",2000-05-14,15.875,217
"228",2000-05-15,15.375,223
"229",2000-05-16,14.9,226
"230",2000-05-17,15.375,227
"231",2000-05-18,16.15,226
"232",2000-05-19,15.8,227
"233",2000-05-20,15.75,226
"234",2000-05-21,16.4,226
"235",2000-05-22,16.7,226
"236",2000-05-23,15.825,226
"237",2000-05-24,16.025,227
"238",2000-05-25,16.425,226
"239",2000-05-26,NA,230
"240",2000-05-27,NA,233
"241",2000-05-28,15.275,296
"242",2000-05-29,14.95,530
"243",2000-05-30,14.925,668
"244",2000-05-31,15.225,535
"245",2000-06-01,16.05,343
"246",2000-06-02,17.2,263
"247",2000-06-03,17.425,263
"248",2000-06-04,16.625,262
"249",2000-06-05,15.8,265
"250",2000-06-06,15.975,268
"251",2000-06-07,NA,267
"252",2000-06-08,NA,271
"253",2000-06-09,NA,270
"254",2000-06-10,16.575,267
"255",2000-06-11,16.8,271
"256",2000-06-12,16.775,274
"257",2000-06-13,17.025,274
"258",2000-06-14,16.95,274
"259",2000-06-15,NA,275
"260",2000-06-16,17.175,276
"261",2000-06-17,17.125,280
"262",2000-06-18,17,281
"263",2000-06-19,16.75,281
"264",2000-06-20,16.825,280
"265",2000-06-21,17.2,278
"266",2000-06-22,17.35,278
"267",2000-06-23,17.25,278
"268",2000-06-24,17.275,278
"269",2000-06-25,17.4,278
"270",2000-06-26,17.5,278
"271",2000-06-27,17.525,278
"272",2000-06-28,16.85,278
"273",2000-06-29,16.925,283
"274",2000-06-30,16.65,292
"275",2000-07-01,NA,291
"276",2000-07-02,16.675,292
"277",2000-07-03,16.775,291
"278",2000-07-04,16.925,292
"279",2000-07-05,16.5,292
"280",2000-07-06,16.75,291
"281",2000-07-07,17.2,289
"282",2000-07-08,16.9,289
"283",2000-07-09,16.975,289
"284",2000-07-10,17.475,291
"285",2000-07-11,17.225,292
"286",2000-07-12,16.875,290
"287",2000-07-13,16.475,287
"288",2000-07-14,16.625,289
"289",2000-07-15,17.125,288
"290",2000-07-16,16.725,288
"291",2000-07-17,16.75,288
"292",2000-07-18,16.875,293
"293",2000-07-19,16.8,297
"294",2000-07-20,16.3,296
"295",2000-07-21,16.45,296
"296",2000-07-22,16.8,296
"297",2000-07-23,16.1,296
"298",2000-07-24,15.4,297
"299",2000-07-25,15.375,296
"300",2000-07-26,15.9,296
"301",2000-07-27,16.6,296
"302",2000-07-28,16.775,296
"303",2000-07-29,16.55,296
"304",2000-07-30,16.9,296
"305",2000-07-31,16.8,296
"306",2000-08-01,16.9,283
"307",2000-08-02,16.7,278
"308",2000-08-03,16.6,278
"309",2000-08-04,16.9,278
"310",2000-08-05,17.025,278
"311",2000-08-06,17.075,278
"312",2000-08-07,17.5,278
"313",2000-08-08,17.625,278
"314",2000-08-09,NA,274
"315",2000-08-10,NA,273
"316",2000-08-11,17.2,270
"317",2000-08-12,16.85,271
"318",2000-08-13,16.925,270
"319",2000-08-14,17.025,270
"320",2000-08-15,16.8,277
"321",2000-08-16,17.1,284
"322",2000-08-17,17,285
"323",2000-08-18,NA,285
"324",2000-08-19,16.75,285
"325",2000-08-20,16.675,285
"326",2000-08-21,16.75,285
"327",2000-08-22,16.925,285
"328",2000-08-23,16.9,285
"329",2000-08-24,16.45,285
"330",2000-08-25,16.775,285
"331",2000-08-26,NA,285
"332",2000-08-27,NA,285
"333",2000-08-28,16.7,285
"334",2000-08-29,16.725,284
"335",2000-08-30,16.6,283
"336",2000-08-31,16.9,282
"337",2000-09-01,16.9,265
"338",2000-09-02,17.1,256
"339",2000-09-03,16.775,257
"340",2000-09-04,17.125,257
"341",2000-09-05,16.7,259
"342",2000-09-06,15.775,260
"343",2000-09-07,15.8,259
"344",2000-09-08,15.975,259
"345",2000-09-09,16.375,259
"346",2000-09-10,16.875,259
"347",2000-09-11,16.775,259
"348",2000-09-12,16.675,258
"349",2000-09-13,17.075,257
"350",2000-09-14,NA,256
"351",2000-09-15,NA,258
"352",2000-09-16,NA,258
"353",2000-09-17,NA,258
"354",2000-09-18,15.375,258
"355",2000-09-19,15.95,260
"356",2000-09-20,16.275,260
"357",2000-09-21,16.6,260
"358",2000-09-22,NA,260
"359",2000-09-23,16.325,260
"360",2000-09-24,16.575,260
"361",2000-09-25,15.95,260
"362",2000-09-26,15.275,260
"363",2000-09-27,NA,260
"364",2000-09-28,15.375,260
"365",2000-09-29,15.425,260
"366",2000-09-30,15.375,260
