"","Date","meanT","meanD"
"93",2018-01-01,3.125,148
"94",2018-01-02,2.875,148
"95",2018-01-03,2.85,148
"96",2018-01-04,2.675,148
"97",2018-01-05,2.475,148
"98",2018-01-06,2.275,148
"99",2018-01-07,2.225,148
"100",2018-01-08,2.325,148
"101",2018-01-09,2.4,148
"102",2018-01-10,3.275,152
"103",2018-01-11,4.55,156
"104",2018-01-12,5.65,156
"105",2018-01-13,4.925,156
"106",2018-01-14,3.25,156
"107",2018-01-15,2.775,156
"108",2018-01-16,3.25,156
"109",2018-01-17,3.1,156
"110",2018-01-18,2.25,158
"111",2018-01-19,2.4,159
"112",2018-01-20,3.225,159
"113",2018-01-21,4.375,158
"114",2018-01-22,4.9,159
"115",2018-01-23,5.55,159
"116",2018-01-24,4.6,159
"117",2018-01-25,3.825,159
"118",2018-01-26,3.475,158
"119",2018-01-27,4.05,158
"120",2018-01-28,5.175,159
"121",2018-01-29,5,159
"122",2018-01-30,3.75,159
"123",2018-01-31,3.025,163
"124",2018-02-01,3.625,166
"125",2018-02-02,3.425,166
"126",2018-02-03,2.425,165
"127",2018-02-04,2.9,166
"128",2018-02-05,3.35,167
"129",2018-02-06,3.475,167
"130",2018-02-07,3.875,167
"131",2018-02-08,4.075,168
"132",2018-02-09,4.125,169
"133",2018-02-10,4.5,171
"134",2018-02-11,5.325,180
"135",2018-02-12,6.075,174
"136",2018-02-13,5.425,168
"137",2018-02-14,5.1,702
"138",2018-02-15,4.85,1160
"139",2018-02-16,5.025,1160
"140",2018-02-17,4.525,1160
"141",2018-02-18,4.75,926
"142",2018-02-19,4.925,814
"143",2018-02-20,5.65,814
"144",2018-02-21,5.575,1030
"145",2018-02-22,5.925,1160
"146",2018-02-23,6.25,797
"147",2018-02-24,6.225,601
"148",2018-02-25,6.65,602
"149",2018-02-26,6.225,951
"150",2018-02-27,6.025,1160
"151",2018-02-28,5.75,1160
"152",2018-03-01,6.2,1160
"153",2018-03-02,6.775,927
"154",2018-03-03,6.475,801
"155",2018-03-04,6.425,663
"156",2018-03-05,6.35,530
"157",2018-03-06,6.325,496
"158",2018-03-07,6.025,496
"159",2018-03-08,5.825,430
"160",2018-03-09,5.825,395
"161",2018-03-10,5.725,394
"162",2018-03-11,6.225,323
"163",2018-03-12,6.1,293
"164",2018-03-13,5.725,293
"165",2018-03-14,5.5,226
"166",2018-03-15,5.85,196
"167",2018-03-16,6.6,261
"168",2018-03-17,6,293
"169",2018-03-18,7.075,294
"170",2018-03-19,7.05,364
"171",2018-03-20,6.325,678
"172",2018-03-21,5.2,807
"173",2018-03-22,6.175,803
"174",2018-03-23,6.1,1040
"175",2018-03-24,5.85,1160
"176",2018-03-25,6.35,1160
"177",2018-03-26,6.4,1160
"178",2018-03-27,6.075,1160
"179",2018-03-28,6.3,1160
"180",2018-03-29,7.3,1160
"181",2018-03-30,7.525,1160
"182",2018-03-31,7.325,1160
"183",2018-04-01,7.225,1160
"184",2018-04-02,7.275,904
"185",2018-04-03,7.85,652
"186",2018-04-04,8.4,592
"187",2018-04-05,8.05,615
"188",2018-04-06,8.325,985
"189",2018-04-07,7.725,792
"190",2018-04-08,7.85,627
"191",2018-04-09,8.025,413
"192",2018-04-10,8.375,319
"193",2018-04-11,9.15,317
"194",2018-04-12,9.475,388
"195",2018-04-13,9.625,420
"196",2018-04-14,9.95,420
"197",2018-04-15,10.125,682
"198",2018-04-16,9.525,990
"199",2018-04-17,8,3420
"200",2018-04-18,7.675,4790
"201",2018-04-19,7.475,3990
"202",2018-04-20,7.875,3270
"203",2018-04-21,7.975,2280
"204",2018-04-22,8.75,1430
"205",2018-04-23,10,787
"206",2018-04-24,10.225,633
"207",2018-04-25,11.125,576
"208",2018-04-26,11.175,760
"209",2018-04-27,10.9,1060
"210",2018-04-28,11.1,1170
"211",2018-04-29,11.45,1160
"212",2018-04-30,11.35,1160
"213",2018-05-01,11.525,778
"214",2018-05-02,12.075,539
"215",2018-05-03,12.7,438
"216",2018-05-04,13.3,402
"217",2018-05-05,13.2,404
"218",2018-05-06,12.55,840
"219",2018-05-07,10.95,2090
"220",2018-05-08,10.05,3130
"221",2018-05-09,10.575,2810
"222",2018-05-10,11.45,1770
"223",2018-05-11,13.125,1180
"224",2018-05-12,13.925,786
"225",2018-05-13,14.15,614
"226",2018-05-14,14.525,470
"227",2018-05-15,14.725,407
"228",2018-05-16,14.55,552
"229",2018-05-17,14,1000
"230",2018-05-18,13.775,1190
"231",2018-05-19,14.075,1190
"232",2018-05-20,13.025,1950
"233",2018-05-21,12.15,2490
"234",2018-05-22,12.2,2810
"235",2018-05-23,12.15,3010
"236",2018-05-24,13.875,1540
"237",2018-05-25,15.775,614
"238",2018-05-26,15.6,615
"239",2018-05-27,15.775,616
"240",2018-05-28,15.875,616
"241",2018-05-29,15.85,614
"242",2018-05-30,15.85,615
"243",2018-05-31,16.25,475
"244",2018-06-01,16.525,407
"245",2018-06-02,NA,406
"246",2018-06-03,16.275,553
"247",2018-06-04,16,619
"248",2018-06-05,15.775,618
"249",2018-06-06,16.025,547
"250",2018-06-07,16.1,366
"251",2018-06-08,16.525,303
"252",2018-06-09,17,367
"253",2018-06-10,16.55,397
"254",2018-06-11,16.325,398
"255",2018-06-12,15.675,398
"256",2018-06-13,16.075,397
"257",2018-06-14,16.825,397
"258",2018-06-15,16.8,334
"259",2018-06-16,16.85,304
"260",2018-06-17,17.1,305
"261",2018-06-18,17.5,259
"262",2018-06-19,18.2,240
"263",2018-06-20,17.925,240
"264",2018-06-21,17.275,240
"265",2018-06-22,17.275,241
"266",2018-06-23,16.25,498
"267",2018-06-24,16.075,623
"268",2018-06-25,15.825,621
"269",2018-06-26,15.75,622
"270",2018-06-27,15.85,621
"271",2018-06-28,16.275,621
"272",2018-06-29,16.325,475
"273",2018-06-30,16.225,336
"274",2018-07-01,16.925,304
"275",2018-07-02,17.1,304
"276",2018-07-03,17.225,268
"277",2018-07-04,17.925,251
"278",2018-07-05,17.875,251
"279",2018-07-06,17.425,252
"280",2018-07-07,17.625,251
"281",2018-07-08,17.325,251
"282",2018-07-09,17.275,251
"283",2018-07-10,17.7,251
"284",2018-07-11,18.025,251
"285",2018-07-12,17.9,251
"286",2018-07-13,17.9,251
"287",2018-07-14,17.775,251
"288",2018-07-15,17.6,251
"289",2018-07-16,17.425,251
"290",2018-07-17,17.525,251
"291",2018-07-18,17.675,251
"292",2018-07-19,17.325,251
"293",2018-07-20,17.275,251
"294",2018-07-21,16.925,251
"295",2018-07-22,16.8,251
"296",2018-07-23,16.925,251
"297",2018-07-24,NA,251
"298",2018-07-25,15.825,791
"299",2018-07-26,17.1,244
"300",2018-07-27,17.675,248
"301",2018-07-28,17.7,249
"302",2018-07-29,17.45,249
"303",2018-07-30,17.425,249
"304",2018-07-31,17.05,248
"305",2018-08-01,17.2,248
"306",2018-08-02,17.025,249
"307",2018-08-03,16.7,250
"308",2018-08-04,17.15,251
"309",2018-08-05,17.475,251
"310",2018-08-06,17.425,251
"311",2018-08-07,17.4,251
"312",2018-08-08,17.45,251
"313",2018-08-09,17.6,251
"314",2018-08-10,17.625,251
"315",2018-08-11,17.875,251
"316",2018-08-12,17.425,251
"317",2018-08-13,17.225,251
"318",2018-08-14,16.825,251
"319",2018-08-15,16.175,786
"320",2018-08-16,17,247
"321",2018-08-17,17.45,247
"322",2018-08-18,17.025,247
"323",2018-08-19,16.65,247
"324",2018-08-20,16.775,247
"325",2018-08-21,16.9,247
"326",2018-08-22,16.95,247
"327",2018-08-23,16.65,247
"328",2018-08-24,16.625,247
"329",2018-08-25,16.675,247
"330",2018-08-26,16.775,247
"331",2018-08-27,17.4,247
"332",2018-08-28,17.775,247
"333",2018-08-29,17.875,247
"334",2018-08-30,17.6,248
"335",2018-08-31,17.5,247
"336",2018-09-01,17.425,247
"337",2018-09-02,17.575,247
"338",2018-09-03,17.925,247
"339",2018-09-04,17.975,247
"340",2018-09-05,16.825,773
"341",2018-09-06,17,238
"342",2018-09-07,17.325,240
"343",2018-09-08,16.975,241
"344",2018-09-09,16.2,241
"345",2018-09-10,16.225,240
"346",2018-09-11,16.875,241
"347",2018-09-12,17.25,240
"348",2018-09-13,17.65,240
"349",2018-09-14,17.65,242
"350",2018-09-15,17.525,243
"351",2018-09-16,17.225,244
"352",2018-09-17,17.225,244
"353",2018-09-18,17.3,829
"354",2018-09-19,17.55,1180
"355",2018-09-20,17.725,1180
"356",2018-09-21,17.9,1180
"357",2018-09-22,17.95,789
"358",2018-09-23,17.925,996
"359",2018-09-24,17.65,1180
"360",2018-09-25,18.475,1140
"361",2018-09-26,18.2,1180
"362",2018-09-27,17.525,1210
"363",2018-09-28,17.025,1880
"364",2018-09-29,17.575,4220
"365",2018-09-30,18.425,4270
