"","Date","meanT","meanD"
"1",2007-10-01,15.1,216
"2",2007-10-02,15.325,199
"3",2007-10-03,15.975,198
"4",2007-10-04,16.275,197
"5",2007-10-05,16.475,195
"6",2007-10-06,16.325,195
"7",2007-10-07,16.35,196
"8",2007-10-08,16.475,196
"9",2007-10-09,16.15,198
"10",2007-10-10,15.85,198
"11",2007-10-11,14.5,198
"12",2007-10-12,13.6,198
"13",2007-10-13,13.65,198
"14",2007-10-14,13.725,198
"15",2007-10-15,13.925,198
"16",2007-10-16,14.3,198
"17",2007-10-17,14.95,199
"18",2007-10-18,15.025,198
"19",2007-10-19,15.175,198
"20",2007-10-20,14.475,198
"21",2007-10-21,13.725,198
"22",2007-10-22,13.825,198
"23",2007-10-23,14.7,198
"24",2007-10-24,14.6,198
"25",2007-10-25,13.875,199
"26",2007-10-26,13.55,198
"27",2007-10-27,13.975,198
"28",2007-10-28,13.55,199
"29",2007-10-29,12.45,198
"30",2007-10-30,12.2,198
"31",2007-10-31,12.225,198
"32",2007-11-01,12.3,179
"33",2007-11-02,11.875,168
"34",2007-11-03,11.5,167
"35",2007-11-04,11.425,167
"36",2007-11-05,11.7,167
"37",2007-11-06,12.5,167
"38",2007-11-07,12,152
"39",2007-11-08,11.325,141
"40",2007-11-09,11.4,141
"41",2007-11-10,11.45,142
"42",2007-11-11,11.375,141
"43",2007-11-12,12.1,141
"44",2007-11-13,12.625,141
"45",2007-11-14,12.95,140
"46",2007-11-15,NA,124
"47",2007-11-16,NA,115
"48",2007-11-17,NA,115
"49",2007-11-18,NA,115
"50",2007-11-19,NA,115
"51",2007-11-20,NA,114
"52",2007-11-21,NA,114
"53",2007-11-22,NA,114
"54",2007-11-23,NA,115
"55",2007-11-24,NA,115
"56",2007-11-25,NA,115
"57",2007-11-26,NA,115
"58",2007-11-27,NA,115
"59",2007-11-28,NA,115
"60",2007-11-29,NA,115
"61",2007-11-30,NA,115
"62",2007-12-01,NA,115
"63",2007-12-02,NA,115
"64",2007-12-03,NA,115
"65",2007-12-04,NA,115
"66",2007-12-05,NA,115
"67",2007-12-06,NA,115
"68",2007-12-07,NA,115
"69",2007-12-08,NA,115
"70",2007-12-09,NA,115
"71",2007-12-10,NA,115
"72",2007-12-11,NA,115
"73",2007-12-12,NA,115
"74",2007-12-13,NA,115
"75",2007-12-14,NA,115
"76",2007-12-15,NA,115
"77",2007-12-16,NA,115
"78",2007-12-17,NA,115
"79",2007-12-18,NA,117
"80",2007-12-19,NA,116
"81",2007-12-20,NA,114
"82",2007-12-21,NA,112
"83",2007-12-22,NA,113
"84",2007-12-23,NA,112
"85",2007-12-24,NA,113
"86",2007-12-25,NA,115
"87",2007-12-26,NA,115
"88",2007-12-27,NA,115
"89",2007-12-28,NA,115
"90",2007-12-29,NA,115
"91",2007-12-30,NA,115
"92",2007-12-31,NA,115
"93",2008-01-01,NA,115
"94",2008-01-02,NA,115
"95",2008-01-03,NA,117
"96",2008-01-04,NA,115
"97",2008-01-05,NA,115
"98",2008-01-06,NA,115
"99",2008-01-07,NA,115
"100",2008-01-08,NA,115
"101",2008-01-09,NA,115
"102",2008-01-10,NA,115
"103",2008-01-11,NA,116
"104",2008-01-12,NA,119
"105",2008-01-13,NA,119
"106",2008-01-14,NA,120
"107",2008-01-15,NA,116
"108",2008-01-16,NA,116
"109",2008-01-17,NA,115
"110",2008-01-18,NA,115
"111",2008-01-19,NA,115
"112",2008-01-20,NA,115
"113",2008-01-21,NA,115
"114",2008-01-22,NA,115
"115",2008-01-23,NA,115
"116",2008-01-24,NA,115
"117",2008-01-25,NA,115
"118",2008-01-26,NA,115
"119",2008-01-27,NA,115
"120",2008-01-28,NA,115
"121",2008-01-29,NA,115
"122",2008-01-30,NA,115
"123",2008-01-31,NA,115
"124",2008-02-01,4.175,115
"125",2008-02-02,4.825,116
"126",2008-02-03,4.925,115
"127",2008-02-04,5.55,115
"128",2008-02-05,6.525,115
"129",2008-02-06,7.25,117
"130",2008-02-07,6.5,117
"131",2008-02-08,5.775,302
"132",2008-02-09,5.45,477
"133",2008-02-10,4.825,513
"134",2008-02-11,3.6,513
"135",2008-02-12,4.025,513
"136",2008-02-13,4.375,513
"137",2008-02-14,3.65,513
"138",2008-02-15,3.95,412
"139",2008-02-16,4.925,359
"140",2008-02-17,5.225,359
"141",2008-02-18,5.475,359
"142",2008-02-19,4.1,359
"143",2008-02-20,3.075,359
"144",2008-02-21,2.85,359
"145",2008-02-22,3.725,359
"146",2008-02-23,4.525,359
"147",2008-02-24,3.875,359
"148",2008-02-25,4.6,296
"149",2008-02-26,4.85,360
"150",2008-02-27,3.65,345
"151",2008-02-28,2.65,311
"152",2008-02-29,3.45,282
"153",2008-03-01,4.575,267
"154",2008-03-02,4.45,267
"155",2008-03-03,5.625,266
"156",2008-03-04,6.275,267
"157",2008-03-05,5.2,2410
"158",2008-03-06,4.625,3660
"159",2008-03-07,4.525,1780
"160",2008-03-08,4.65,1560
"161",2008-03-09,4.675,1450
"162",2008-03-10,4.925,902
"163",2008-03-11,5.65,638
"164",2008-03-12,5.675,508
