"","Date","meanT","meanD"
"315",2003-08-11,17.8,277
"316",2003-08-12,17.675,278
"317",2003-08-13,17.625,278
"318",2003-08-14,17.825,278
"319",2003-08-15,17.975,278
"320",2003-08-16,17.825,278
"321",2003-08-17,17.75,278
"322",2003-08-18,17.675,278
"323",2003-08-19,18,277
"324",2003-08-20,17.8,277
"325",2003-08-21,17.975,279
"326",2003-08-22,17.875,281
"327",2003-08-23,17.6,281
"328",2003-08-24,17.425,281
"329",2003-08-25,17.6,281
"330",2003-08-26,17.75,281
"331",2003-08-27,17.975,281
"332",2003-08-28,17.975,281
"333",2003-08-29,17.85,281
"334",2003-08-30,17.825,281
"335",2003-08-31,17.575,281
"336",2003-09-01,17.525,261
"337",2003-09-02,17.875,249
"338",2003-09-03,17.65,250
"339",2003-09-04,17.075,252
"340",2003-09-05,17.325,251
"341",2003-09-06,17.1,250
"342",2003-09-07,16.925,250
"343",2003-09-08,17.125,250
"344",2003-09-09,16.925,249
"345",2003-09-10,16.95,249
"346",2003-09-11,16.9,250
"347",2003-09-12,16.75,250
"348",2003-09-13,16.675,249
"349",2003-09-14,17.15,250
"350",2003-09-15,17,250
"351",2003-09-16,16.875,249
"352",2003-09-17,16.9,250
"353",2003-09-18,16.5,251
"354",2003-09-19,16.25,257
"355",2003-09-20,16.5,256
"356",2003-09-21,16.825,347
"357",2003-09-22,16.875,468
"358",2003-09-23,16.675,1590
"359",2003-09-24,16.975,2670
"360",2003-09-25,17.4,1620
"361",2003-09-26,17.325,508
"362",2003-09-27,17.275,509
"363",2003-09-28,17.225,509
"364",2003-09-29,16.65,509
"365",2003-09-30,16.575,442
