"","Date","meanT","meanD"
"190",2021-04-08,10.2,403
"191",2021-04-09,10.525,404
"192",2021-04-10,10.45,406
"193",2021-04-11,10.275,915
"194",2021-04-12,8.625,3800
"195",2021-04-13,8.05,4900
"196",2021-04-14,8.375,3210
"197",2021-04-15,9.425,1830
"198",2021-04-16,10.8,1120
"199",2021-04-17,10.725,854
"200",2021-04-18,10.875,822
"201",2021-04-19,11.4,752
"202",2021-04-20,11.825,716
"203",2021-04-21,11.8,716
"204",2021-04-22,11.45,512
"205",2021-04-23,11.125,403
"206",2021-04-24,10.9,404
"207",2021-04-25,11.7,403
"208",2021-04-26,12.1,403
"209",2021-04-27,12.625,405
"210",2021-04-28,13.15,405
"211",2021-04-29,13.375,407
"212",2021-04-30,13.725,408
"213",2021-05-01,13.6,408
"214",2021-05-02,13.2,408
"215",2021-05-03,13.65,409
"216",2021-05-04,13.875,410
"217",2021-05-05,14.025,412
"218",2021-05-06,13.95,411
"219",2021-05-07,13.725,412
"220",2021-05-08,13.7,412
"221",2021-05-09,13.5,413
"222",2021-05-10,13.875,413
"223",2021-05-11,14.85,417
"224",2021-05-12,14.175,440
"225",2021-05-13,14.15,335
"226",2021-05-14,14.475,303
"227",2021-05-15,14.55,304
"228",2021-05-16,14.5,267
"229",2021-05-17,14.225,249
"230",2021-05-18,14.875,249
"231",2021-05-19,15.95,244
"232",2021-05-20,16.3,237
"233",2021-05-21,16.575,234
"234",2021-05-22,16.6,234
"235",2021-05-23,17,234
"236",2021-05-24,17.05,234
"237",2021-05-25,17.3,234
"238",2021-05-26,17.725,234
"239",2021-05-27,17.45,232
"240",2021-05-28,16.575,231
"241",2021-05-29,15.8,231
"242",2021-05-30,15.275,231
"243",2021-05-31,15.775,231
"244",2021-06-01,16.025,237
"245",2021-06-02,16.45,241
"246",2021-06-03,16.525,241
"247",2021-06-04,16.8,240
"248",2021-06-05,17.2,241
"249",2021-06-06,17.65,239
"250",2021-06-07,17.675,239
"251",2021-06-08,17.875,238
"252",2021-06-09,17.7,239
"253",2021-06-10,17.95,235
"254",2021-06-11,16.925,225
"255",2021-06-12,16.95,238
"256",2021-06-13,17.35,238
"257",2021-06-14,16.625,341
"258",2021-06-15,15.05,1100
"259",2021-06-16,12.425,2170
"260",2021-06-17,13.175,1670
"261",2021-06-18,15.125,674
"262",2021-06-19,15.525,287
"263",2021-06-20,16.775,233
"264",2021-06-21,17.525,233
"265",2021-06-22,16.925,234
"266",2021-06-23,16.625,233
"267",2021-06-24,16.65,232
"268",2021-06-25,16.825,232
"269",2021-06-26,17.525,233
"270",2021-06-27,17.65,234
"271",2021-06-28,18.1,234
"272",2021-06-29,17.875,234
"273",2021-06-30,17.7,242
"274",2021-07-01,17.1,247
"275",2021-07-02,16.7,248
"276",2021-07-03,16.4,246
"277",2021-07-04,16.25,245
"278",2021-07-05,17.025,245
"279",2021-07-06,17.35,246
"280",2021-07-07,17.425,245
"281",2021-07-08,16.975,245
"282",2021-07-09,16.725,246
"283",2021-07-10,17.075,245
"284",2021-07-11,17.45,245
"285",2021-07-12,17.575,245
"286",2021-07-13,17.925,245
"287",2021-07-14,17.625,245
"288",2021-07-15,17.575,245
"289",2021-07-16,17.775,245
"290",2021-07-17,17.825,245
"291",2021-07-18,17.5,245
"292",2021-07-19,17.525,245
"293",2021-07-20,17.575,245
"294",2021-07-21,15.325,811
"295",2021-07-22,15.1,244
"296",2021-07-23,16.725,245
"297",2021-07-24,17.3,245
"298",2021-07-25,17.55,245
"299",2021-07-26,17.75,245
"300",2021-07-27,17.875,243
"301",2021-07-28,17.8,241
"302",2021-07-29,17.675,241
"303",2021-07-30,18,241
"304",2021-07-31,17.425,241
"305",2021-08-01,17.3,241
"306",2021-08-02,17.1,241
"307",2021-08-03,16.975,241
"308",2021-08-04,16.625,241
"309",2021-08-05,16.65,243
"310",2021-08-06,16.775,245
"311",2021-08-07,16.5,246
"312",2021-08-08,16.65,243
"313",2021-08-09,16.75,242
"314",2021-08-10,16.9,241
"315",2021-08-11,15.375,798
"316",2021-08-12,16.625,241
"317",2021-08-13,17.525,242
"318",2021-08-14,17.225,242
"319",2021-08-15,17.15,241
"320",2021-08-16,16.7,241
"321",2021-08-17,16.425,241
"322",2021-08-18,16.7,240
"323",2021-08-19,16.65,240
"324",2021-08-20,15.9,242
"325",2021-08-21,15.65,241
"326",2021-08-22,16.525,242
"327",2021-08-23,16.825,241
"328",2021-08-24,17.325,241
"329",2021-08-25,17.7,241
"330",2021-08-26,17.525,240
"331",2021-08-27,17.575,238
"332",2021-08-28,17.85,238
"333",2021-08-29,17.975,238
"334",2021-08-30,17.525,238
"335",2021-08-31,17.275,239
"336",2021-09-01,16.825,241
"337",2021-09-02,16.675,241
"338",2021-09-03,16.325,241
"339",2021-09-04,16.425,240
"340",2021-09-05,16.575,238
"341",2021-09-06,16.825,238
"342",2021-09-07,16.575,238
"343",2021-09-08,16.825,238
"344",2021-09-09,16.75,238
"345",2021-09-10,16.125,238
"346",2021-09-11,16,222
"347",2021-09-12,16.4,219
"348",2021-09-13,16.825,220
"349",2021-09-14,17.1,220
"350",2021-09-15,17.175,220
"351",2021-09-16,17.15,220
"352",2021-09-17,17.025,220
"353",2021-09-18,17.35,220
"354",2021-09-19,17.425,220
"355",2021-09-20,17.275,220
"356",2021-09-21,16.575,222
"357",2021-09-22,16.325,222
"358",2021-09-23,15.925,228
"359",2021-09-24,15.475,234
"360",2021-09-25,15.575,236
"361",2021-09-26,15.55,238
"362",2021-09-27,15.575,226
"363",2021-09-28,16.075,220
"364",2021-09-29,16.475,220
"365",2021-09-30,16.075,219
