"","Date","meanT","meanD"
"129",2010-02-06,4.625,438
"130",2010-02-07,4.65,438
"131",2010-02-08,4.05,438
"132",2010-02-09,4.2,438
"133",2010-02-10,4.175,438
"134",2010-02-11,4.25,438
"135",2010-02-12,4.275,337
"136",2010-02-13,4.5,272
"137",2010-02-14,4.3,272
"138",2010-02-15,4.225,272
"139",2010-02-16,3.8,273
"140",2010-02-17,4.075,273
"141",2010-02-18,4.25,272
"142",2010-02-19,4.6,272
"143",2010-02-20,4.45,234
"144",2010-02-21,5.125,211
"145",2010-02-22,5,475
"146",2010-02-23,4.975,641
"147",2010-02-24,4.75,926
"148",2010-02-25,4.6,909
"149",2010-02-26,4.175,671
"150",2010-02-27,4.375,593
"151",2010-02-28,4.525,418
"152",2010-03-01,5.125,316
"153",2010-03-02,5.225,316
"154",2010-03-03,4.925,316
"155",2010-03-04,5.175,435
"156",2010-03-05,4.85,380
"157",2010-03-06,5.2,309
"158",2010-03-07,5.325,309
"159",2010-03-08,5.775,309
"160",2010-03-09,5.925,629
"161",2010-03-10,5.825,991
"162",2010-03-11,6.075,1100
"163",2010-03-12,6.4,1070
"164",2010-03-13,7.15,550
"165",2010-03-14,6.325,3190
"166",2010-03-15,6.075,4950
"167",2010-03-16,6.375,3250
"168",2010-03-17,6.325,1760
"169",2010-03-18,6.675,1290
"170",2010-03-19,7.2,754
"171",2010-03-20,7.375,610
"172",2010-03-21,7.3,611
"173",2010-03-22,8,806
"174",2010-03-23,7.35,1100
"175",2010-03-24,7.025,1900
"176",2010-03-25,6.6,1850
"177",2010-03-26,7.4,1090
"178",2010-03-27,7.675,783
"179",2010-03-28,7.6,407
"180",2010-03-29,8.05,751
"181",2010-03-30,8.3,1100
"182",2010-03-31,8.25,1100
"183",2010-04-01,8.25,1100
"184",2010-04-02,8.375,1100
"185",2010-04-03,8.475,1100
"186",2010-04-04,9.025,596
"187",2010-04-05,10.125,309
"188",2010-04-06,11,309
"189",2010-04-07,10.775,558
"190",2010-04-08,9.45,689
"191",2010-04-09,9.575,498
"192",2010-04-10,9.875,276
"193",2010-04-11,10.55,205
"194",2010-04-12,10.775,205
"195",2010-04-13,10.175,461
"196",2010-04-14,9.3,478
"197",2010-04-15,9.875,272
"198",2010-04-16,11.35,205
"199",2010-04-17,12.125,205
"200",2010-04-18,10.7,205
"201",2010-04-19,10.7,206
"202",2010-04-20,10.7,401
"203",2010-04-21,10,418
"204",2010-04-22,10.125,259
"205",2010-04-23,11.025,190
"206",2010-04-24,11.325,187
"207",2010-04-25,11.85,187
"208",2010-04-26,11.925,271
"209",2010-04-27,11.525,346
"210",2010-04-28,10.35,258
"211",2010-04-29,11.25,172
"212",2010-04-30,12.275,208
"213",2010-05-01,12.225,233
"214",2010-05-02,12.9,226
"215",2010-05-03,12.95,227
"216",2010-05-04,12.875,227
"217",2010-05-05,12.825,312
"218",2010-05-06,12.975,277
"219",2010-05-07,12.95,214
"220",2010-05-08,13.45,215
"221",2010-05-09,12.375,215
"222",2010-05-10,11.825,215
"223",2010-05-11,11.3,215
"224",2010-05-12,11.25,215
"225",2010-05-13,11.5,774
"226",2010-05-14,11.2,1130
"227",2010-05-15,11.425,1130
"228",2010-05-16,11.75,800
"229",2010-05-17,11.75,966
"230",2010-05-18,9.575,2800
"231",2010-05-19,8.9,3280
"232",2010-05-20,10.475,1770
"233",2010-05-21,11.975,993
"234",2010-05-22,12.275,750
"235",2010-05-23,12.95,483
"236",2010-05-24,13.35,411
"237",2010-05-25,13.375,411
"238",2010-05-26,14.025,411
"239",2010-05-27,14.2,370
"240",2010-05-28,13.85,408
"241",2010-05-29,13.925,605
"242",2010-05-30,13.975,582
"243",2010-05-31,14.225,507
"244",2010-06-01,14.075,445
"245",2010-06-02,14.7,411
"246",2010-06-03,14.85,411
"247",2010-06-04,15.05,346
"248",2010-06-05,15.475,309
"249",2010-06-06,15.425,309
"250",2010-06-07,15.25,309
"251",2010-06-08,15.975,284
"252",2010-06-09,16.15,272
"253",2010-06-10,16.625,272
"254",2010-06-11,17.175,272
"255",2010-06-12,17.225,272
"256",2010-06-13,17.2,272
"257",2010-06-14,17.425,272
"258",2010-06-15,17.6,272
"259",2010-06-16,17.525,272
"260",2010-06-17,17.575,272
"261",2010-06-18,17.375,272
"262",2010-06-19,17.475,272
"263",2010-06-20,17.875,270
"264",2010-06-21,17.525,269
"265",2010-06-22,17.525,268
"266",2010-06-23,17.45,268
"267",2010-06-24,17.675,268
"268",2010-06-25,17.775,268
"269",2010-06-26,17.575,268
"270",2010-06-27,17.675,268
"271",2010-06-28,17.775,268
"272",2010-06-29,17.725,268
"273",2010-06-30,17.425,274
"274",2010-07-01,17.1,283
"275",2010-07-02,16.875,283
"276",2010-07-03,16.575,283
"277",2010-07-04,16.45,283
"278",2010-07-05,17.4,283
"279",2010-07-06,17.675,283
"280",2010-07-07,17.75,283
"281",2010-07-08,17.925,283
"282",2010-07-09,17.975,283
"283",2010-07-10,17.4,283
"284",2010-07-11,17.2,283
"285",2010-07-12,16.625,283
"286",2010-07-13,16.25,283
"287",2010-07-14,16.9,283
"288",2010-07-15,17.525,283
"289",2010-07-16,17.625,283
"290",2010-07-17,17.1,283
"291",2010-07-18,16.975,283
"292",2010-07-19,17.475,283
"293",2010-07-20,17.55,283
"294",2010-07-21,17.475,283
"295",2010-07-22,17.725,281
"296",2010-07-23,17.925,281
"297",2010-07-24,17.85,283
"298",2010-07-25,17.825,283
"299",2010-07-26,17.775,283
"300",2010-07-27,17.225,283
"301",2010-07-28,17.175,283
"302",2010-07-29,17.15,283
"303",2010-07-30,17.15,281
"304",2010-07-31,16.65,279
"305",2010-08-01,15.95,279
"306",2010-08-02,15.85,279
"307",2010-08-03,16.4,279
"308",2010-08-04,17.25,278
"309",2010-08-05,17.825,276
"310",2010-08-06,17.675,265
"311",2010-08-07,17.425,275
"312",2010-08-08,17.275,275
"313",2010-08-09,17.475,275
"314",2010-08-10,17.475,275
"315",2010-08-11,17.275,275
"316",2010-08-12,17.3,264
"317",2010-08-13,17.7,258
"318",2010-08-14,17.45,272
"319",2010-08-15,NA,272
"320",2010-08-16,17.625,272
"321",2010-08-17,17.4,773
"322",2010-08-18,16.425,277
"323",2010-08-19,16.775,285
"324",2010-08-20,17.225,283
"325",2010-08-21,17.175,285
"326",2010-08-22,17.15,286
"327",2010-08-23,16.975,285
"328",2010-08-24,16.65,285
"329",2010-08-25,16.675,287
"330",2010-08-26,16.875,286
"331",2010-08-27,16.625,286
"332",2010-08-28,17.05,286
"333",2010-08-29,17.275,286
"334",2010-08-30,17.275,286
"335",2010-08-31,17.1,286
"336",2010-09-01,17.1,263
"337",2010-09-02,17.25,255
"338",2010-09-03,17.15,254
"339",2010-09-04,16.625,254
"340",2010-09-05,15.975,254
"341",2010-09-06,16.025,254
"342",2010-09-07,16.525,254
"343",2010-09-08,16.825,254
"344",2010-09-09,16.45,254
"345",2010-09-10,16.025,254
"346",2010-09-11,15.425,254
"347",2010-09-12,15.85,254
"348",2010-09-13,15.575,254
"349",2010-09-14,16.25,254
"350",2010-09-15,15.875,254
"351",2010-09-16,15.675,254
"352",2010-09-17,15.975,254
"353",2010-09-18,16,254
"354",2010-09-19,15.975,254
"355",2010-09-20,16.125,254
"356",2010-09-21,15.9,254
"357",2010-09-22,16.225,254
"358",2010-09-23,16.475,254
"359",2010-09-24,16.525,254
"360",2010-09-25,16.4,254
"361",2010-09-26,15.55,254
"362",2010-09-27,15.4,254
"363",2010-09-28,15.8,254
"364",2010-09-29,15.075,254
"365",2010-09-30,15.35,254
