"","Date","meanT","meanD"
"1",2010-10-01,15.8,212
"2",2010-10-02,15.125,186
"3",2010-10-03,14.825,184
"4",2010-10-04,14.65,184
"5",2010-10-05,14.575,184
"6",2010-10-06,14.35,184
"7",2010-10-07,14.45,184
"8",2010-10-08,14.85,183
"9",2010-10-09,15.05,182
"10",2010-10-10,15.3,181
"11",2010-10-11,15.35,181
"12",2010-10-12,15.3,181
"13",2010-10-13,15.425,181
"14",2010-10-14,15.925,169
"15",2010-10-15,15.325,181
"16",2010-10-16,15.325,181
"17",2010-10-17,15.525,181
"18",2010-10-18,16.05,181
"19",2010-10-19,16.075,181
"20",2010-10-20,16.1,181
"21",2010-10-21,15.3,181
"22",2010-10-22,14.925,181
"23",2010-10-23,14.575,181
"24",2010-10-24,15.55,181
"25",2010-10-25,15.7,181
"26",2010-10-26,15.775,181
"27",2010-10-27,16.25,181
"28",2010-10-28,15.975,181
"29",2010-10-29,14.825,181
"30",2010-10-30,13.775,181
"31",2010-10-31,14,181
"32",2010-11-01,13.5,168
"33",2010-11-02,12.9,157
"34",2010-11-03,13.075,145
"35",2010-11-04,13.275,145
"36",2010-11-05,12.9,146
"37",2010-11-06,12.375,145
"38",2010-11-07,11.55,145
"39",2010-11-08,11.5,145
"40",2010-11-09,11.875,145
"41",2010-11-10,11.8,145
"42",2010-11-11,11.85,145
"43",2010-11-12,11.625,145
"44",2010-11-13,11.075,145
"45",2010-11-14,11.175,145
"46",2010-11-15,11.575,145
"47",2010-11-16,11.875,145
"48",2010-11-17,11.725,145
"49",2010-11-18,11.15,145
"50",2010-11-19,10.675,145
"51",2010-11-20,10.625,145
"52",2010-11-21,10.675,145
"53",2010-11-22,10.75,145
"54",2010-11-23,10.975,145
"55",2010-11-24,10.35,145
"56",2010-11-25,10.625,145
"57",2010-11-26,10.45,145
"58",2010-11-27,9.35,145
"59",2010-11-28,8.85,145
"60",2010-11-29,8.675,145
"61",2010-11-30,9.775,144
"62",2010-12-01,9.85,147
"63",2010-12-02,8.875,147
"64",2010-12-03,8.7,147
"65",2010-12-04,8.2,147
"66",2010-12-05,7.775,147
"67",2010-12-06,7.1,147
"68",2010-12-07,6.4,147
"69",2010-12-08,6.05,147
"70",2010-12-09,5.85,148
"71",2010-12-10,6.275,147
"72",2010-12-11,6.625,147
"73",2010-12-12,6.525,148
"74",2010-12-13,5.725,145
"75",2010-12-14,4.425,144
"76",2010-12-15,3.85,145
"77",2010-12-16,3.65,145
"78",2010-12-17,4.375,145
"79",2010-12-18,5.1,145
"80",2010-12-19,4.675,145
"81",2010-12-20,4.1,145
"82",2010-12-21,4.325,145
"83",2010-12-22,5,145
"84",2010-12-23,4.725,145
"85",2010-12-24,4.475,145
"86",2010-12-25,4.45,145
"87",2010-12-26,4.475,145
"88",2010-12-27,4.225,145
"89",2010-12-28,4,145
"90",2010-12-29,3.725,145
"91",2010-12-30,4,145
"92",2010-12-31,4.25,145
"93",2011-01-01,4.525,145
"94",2011-01-02,4.975,145
"95",2011-01-03,4.15,145
"96",2011-01-04,3.625,146
"97",2011-01-05,3.8,146
"98",2011-01-06,3.875,147
"99",2011-01-07,3.9,147
"100",2011-01-08,3.4,147
"101",2011-01-09,2.75,147
"102",2011-01-10,2.675,147
"103",2011-01-11,3.325,147
"104",2011-01-12,2.975,147
"105",2011-01-13,2.4,147
"106",2011-01-14,2.35,147
"107",2011-01-15,2.75,147
