"","Date","meanT.x","maxD","meanT.y","Year","MeanT"
"1",2013-10-01,15.45375,219,17.73,"2013",16.591875
"2",2013-10-02,15.484375,219,17.7645833333333,"2013",16.6244791666667
"3",2013-10-03,15.721875,216,18,"2013",16.8609375
"4",2013-10-04,16.1572916666667,216,18.421875,"2013",17.2895833333333
"5",2013-10-05,16.2239583333333,216,19.03125,"2013",17.6276041666667
"6",2013-10-06,16.2927083333333,216,19.1645833333333,"2013",17.7286458333333
"7",2013-10-07,16.3270833333333,216,18.7416666666667,"2013",17.534375
"8",2013-10-08,16.18125,216,16.40625,"2013",16.29375
"9",2013-10-09,16.1458333333333,216,15.7635416666667,"2013",15.9546875
"10",2013-10-10,16.2645833333333,216,16.0114583333333,"2013",16.1380208333333
"11",2013-10-11,16.378125,216,17.353125,"2013",16.865625
"12",2013-10-12,16.378125,212,17.740625,"2013",17.059375
"13",2013-10-13,16.525,212,17.9458333333333,"2013",17.2354166666667
"14",2013-10-14,16.471875,212,17.9927083333333,"2013",17.2322916666667
"15",2013-10-15,15.5458333333333,3480,17.0739583333333,"2013",16.3098958333333
"16",2013-10-16,16.6291666666667,200,15.4333333333333,"2013",16.03125
"17",2013-10-17,16.7010416666667,200,17.0135416666667,"2013",16.8572916666667
"18",2013-10-18,16.5947916666667,196,16.5979166666667,"2013",16.5963541666667
"19",2013-10-19,16.584375,196,15.44375,"2013",16.0140625
"20",2013-10-20,16.5135416666667,200,14.6947916666667,"2013",15.6041666666667
"21",2013-10-21,16.503125,200,14.15625,"2013",15.3296875
"22",2013-10-22,16.5760416666667,200,14.5979166666667,"2013",15.5869791666667
"23",2013-10-23,16.4958333333333,200,14.4,"2013",15.4479166666667
"24",2013-10-24,16.3989583333333,196,12.7802083333333,"2013",14.5895833333333
"25",2013-10-25,16.2083333333333,200,11.6645833333333,"2013",13.9364583333333
"26",2013-10-26,15.9114583333333,196,11.3427083333333,"2013",13.6270833333333
"27",2013-10-27,15.734375,196,13.1010416666667,"2013",14.4177083333333
"28",2013-10-28,15.5729166666667,196,13.0270833333333,"2013",14.3
"29",2013-10-29,15.503125,193,14.4885416666667,"2013",14.9958333333333
"30",2013-10-30,15.6052083333333,196,15.4291666666667,"2013",15.5171875
"31",2013-10-31,15.9458333333333,196,15.684375,"2013",15.8151041666667
"32",2013-11-01,16.03125,200,16.628125,"2013",16.3296875
"33",2013-11-02,15.7520833333333,164,15.3395833333333,"2013",15.5458333333333
"34",2013-11-03,15.609375,161,13.4510416666667,"2013",14.5302083333333
"35",2013-11-04,15.1489583333333,161,11.8125,"2013",13.4807291666667
"36",2013-11-05,15.0041666666667,161,11.5322916666667,"2013",13.2682291666667
"37",2013-11-06,15.059375,161,13.1895833333333,"2013",14.1244791666667
"38",2013-11-07,14.9333333333333,161,14.0114583333333,"2013",14.4723958333333
"39",2013-11-08,14.4729166666667,161,11.7083333333333,"2013",13.090625
"40",2013-11-09,14.1479166666667,161,10.3145833333333,"2013",12.23125
"41",2013-11-10,14.0239583333333,161,10.8520833333333,"2013",12.4380208333333
"42",2013-11-11,13.8354166666667,161,10.615625,"2013",12.2255208333333
"43",2013-11-12,13.66875,164,10.4208333333333,"2013",12.0447916666667
"44",2013-11-13,13.1635416666667,161,8.26979166666667,"2013",10.7166666666667
"45",2013-11-14,12.9020833333333,161,8.17604166666667,"2013",10.5390625
"46",2013-11-15,12.8,161,8.64270833333333,"2013",10.7213541666667
"47",2013-11-16,12.959375,161,10.8885416666667,"2013",11.9239583333333
"48",2013-11-17,12.9125,161,12.7104166666667,"2013",12.8114583333333
"49",2013-11-18,12.875,164,13.3770833333333,"2013",13.1260416666667
"50",2013-11-19,12.53125,161,10.8083333333333,"2013",11.6697916666667
"51",2013-11-20,12.153125,161,9.34270833333333,"2013",10.7479166666667
"52",2013-11-21,12.078125,161,9.20729166666667,"2013",10.6427083333333
"53",2013-11-22,12.121875,161,10.4822916666667,"2013",11.3020833333333
"54",2013-11-23,12.0145833333333,161,11.375,"2013",11.6947916666667
"55",2013-11-24,11.3354166666667,161,8.18958333333333,"2013",9.7625
"56",2013-11-25,11.01875,161,5.61354166666667,"2013",8.31614583333333
"57",2013-11-26,11.059375,164,6.86875,"2013",8.9640625
"58",2013-11-27,10.9208333333333,164,8.003125,"2013",9.46197916666667
"59",2013-11-28,10.425,161,6.61041666666667,"2013",8.51770833333333
"60",2013-11-29,10.290625,161,6.44270833333333,"2013",8.36666666666667
"61",2013-11-30,10.134375,161,6.41354166666667,"2013",8.27395833333333
"62",2013-12-01,9.87083333333333,161,6.10729166666667,"2013",7.9890625
"63",2013-12-02,9.92916666666667,158,7.97604166666667,"2013",8.95260416666667
"64",2013-12-03,9.759375,158,9.071875,"2013",9.415625
"65",2013-12-04,9.6875,158,9.16354166666667,"2013",9.42552083333333
"66",2013-12-05,9.68958333333333,158,9.64583333333333,"2013",9.66770833333333
