"","Date","meanT.x","maxD","meanT.y","Year","MeanT"
"1",2020-10-01,17.3075,227,16.22875,"2020",16.768125
"2",2020-10-02,17.2916666666667,224,16.34375,"2020",16.8177083333333
"3",2020-10-03,17.175,203,15.4041666666667,"2020",16.2895833333333
"4",2020-10-04,17.2125,203,15.3072916666667,"2020",16.2598958333333
"5",2020-10-05,17.234375,200,16.0364583333333,"2020",16.6354166666667
"6",2020-10-06,17.1385416666667,203,15.7125,"2020",16.4255208333333
"7",2020-10-07,17.2041666666667,203,16.18125,"2020",16.6927083333333
"8",2020-10-08,17.2510416666667,203,17.1489583333333,"2020",17.2
"9",2020-10-09,17.2,203,16.25,"2020",16.725
"10",2020-10-10,17.2416666666667,203,16.196875,"2020",16.7192708333333
"11",2020-10-11,17.31875,203,16.6125,"2020",16.965625
"12",2020-10-12,17.346875,203,17.3864583333333,"2020",17.3666666666667
"13",2020-10-13,17.2875,203,17.8291666666667,"2020",17.5583333333333
"14",2020-10-14,17.2822916666667,3580,16.615625,"2020",16.9489583333333
"15",2020-10-15,17.2739583333333,200,16.51875,"2020",16.8963541666667
"16",2020-10-16,17.2927083333333,200,16.6447916666667,"2020",16.96875
"17",2020-10-17,17.0645833333333,197,14.225,"2020",15.6447916666667
"18",2020-10-18,17.0375,197,13.8,"2020",15.41875
"19",2020-10-19,17.1302083333333,197,14.559375,"2020",15.8447916666667
"20",2020-10-20,17.190625,197,15.9072916666667,"2020",16.5489583333333
"21",2020-10-21,17.196875,197,16.9489583333333,"2020",17.0729166666667
"22",2020-10-22,17.1697916666667,194,16.940625,"2020",17.0552083333333
"23",2020-10-23,17.128125,194,17.021875,"2020",17.075
"24",2020-10-24,17.103125,194,17.1,"2020",17.1015625
"25",2020-10-25,17.0375,197,16.9364583333333,"2020",16.9869791666667
"26",2020-10-26,16.9541666666667,197,15.765625,"2020",16.3598958333333
"27",2020-10-27,17.0302083333333,197,17.2125,"2020",17.1213541666667
"28",2020-10-28,16.9760416666667,197,16.703125,"2020",16.8395833333333
"29",2020-10-29,16.9979166666667,197,16.859375,"2020",16.9286458333333
"30",2020-10-30,16.8333333333333,197,16.0395833333333,"2020",16.4364583333333
"31",2020-10-31,16.6072916666667,197,13.0052083333333,"2020",14.80625
"32",2020-11-01,16.54375,197,12.3697916666667,"2020",14.4567708333333
"33",2020-11-02,16.2364583333333,197,11.3052083333333,"2020",13.7708333333333
"34",2020-11-03,16.203125,197,10.7697916666667,"2020",13.4864583333333
"35",2020-11-04,16.0666666666667,197,11.9489583333333,"2020",14.0078125
"36",2020-11-05,15.8135416666667,197,12.6260416666667,"2020",14.2197916666667
"37",2020-11-06,15.375,197,13.2020833333333,"2020",14.2885416666667
"38",2020-11-07,14.8145833333333,167,12.996875,"2020",13.9057291666667
"39",2020-11-08,14.6239583333333,167,12.940625,"2020",13.7822916666667
"40",2020-11-09,14.6072916666667,167,13.609375,"2020",14.1083333333333
"41",2020-11-10,14.746875,167,14.7697916666667,"2020",14.7583333333333
"42",2020-11-11,14.803125,167,15.8885416666667,"2020",15.3458333333333
"43",2020-11-12,14.7802083333333,167,15.521875,"2020",15.1510416666667
"44",2020-11-13,14.803125,1160,14.3979166666667,"2020",14.6005208333333
"45",2020-11-14,15.0302083333333,1160,13.91875,"2020",14.4744791666667
"46",2020-11-15,14.9958333333333,1160,14.3010416666667,"2020",14.6484375
"47",2020-11-16,14.9291666666667,1160,13.803125,"2020",14.3661458333333
"48",2020-11-17,14.715625,1160,13.0229166666667,"2020",13.8692708333333
"49",2020-11-18,14.475,588,11.6864583333333,"2020",13.0807291666667
"50",2020-11-19,14.2833333333333,306,10.7479166666667,"2020",12.515625
"51",2020-11-20,14.1833333333333,245,10.7104166666667,"2020",12.446875
"52",2020-11-21,14.1197916666667,245,11.596875,"2020",12.8583333333333
"53",2020-11-22,14.028125,245,12.5802083333333,"2020",13.3041666666667
"54",2020-11-23,13.7875,245,12.66875,"2020",13.228125
"55",2020-11-24,13.5510416666667,245,10.7104166666667,"2020",12.1307291666667
"56",2020-11-25,13.4072916666667,245,10.6197916666667,"2020",12.0135416666667
"57",2020-11-26,13.4010416666667,241,12.1895833333333,"2020",12.7953125
"58",2020-11-27,13.3114583333333,241,11.9447916666667,"2020",12.628125
"59",2020-11-28,13.06875,164,10.8208333333333,"2020",11.9447916666667
"60",2020-11-29,12.8354166666667,164,9.515625,"2020",11.1755208333333
"61",2020-11-30,12.878125,167,10.21875,"2020",11.5484375
"62",2020-12-01,12.5322916666667,617,9.34166666666667,"2020",10.9369791666667
"63",2020-12-02,12.2572916666667,821,9.49583333333333,"2020",10.8765625
"64",2020-12-03,12.0479166666667,821,9.93125,"2020",10.9895833333333
"65",2020-12-04,11.9958333333333,821,10.8125,"2020",11.4041666666667
"66",2020-12-05,11.8354166666667,821,10.6604166666667,"2020",11.2479166666667
"67",2020-12-06,11.5364583333333,821,10.165625,"2020",10.8510416666667
"68",2020-12-07,11.2852272727273,821,9.91666666666667,"2020",10.600946969697
"69",2020-12-08,10.9739583333333,617,9.06145833333333,"2020",10.0177083333333
"70",2020-12-09,10.721875,617,8.63333333333333,"2020",9.67760416666667
"71",2020-12-10,10.5854166666667,617,9.10729166666667,"2020",9.84635416666667
"72",2020-12-11,10.4583333333333,617,9.39895833333333,"2020",9.92864583333333
