"","Date","meanT.x","maxD","meanT.y","Year","MeanT"
"1",2019-10-01,16.7825,220,20.105,"2019",18.44375
"2",2019-10-02,16.8125,210,20.3604166666667,"2019",18.5864583333333
"3",2019-10-03,16.865625,207,20.1208333333333,"2019",18.4932291666667
"4",2019-10-04,16.8614583333333,207,19.8197916666667,"2019",18.340625
"5",2019-10-05,16.7541666666667,207,17.7489583333333,"2019",17.2515625
"6",2019-10-06,16.9708333333333,203,16.278125,"2019",16.6244791666667
"7",2019-10-07,16.9677083333333,207,17.6552083333333,"2019",17.3114583333333
"8",2019-10-08,16.9697916666667,207,17.2270833333333,"2019",17.0984375
"9",2019-10-09,16.89375,207,16.5072916666667,"2019",16.7005208333333
"10",2019-10-10,17.0239583333333,203,17.3010416666667,"2019",17.1625
"11",2019-10-11,17.0979166666667,207,17.1677083333333,"2019",17.1328125
"12",2019-10-12,17.1739583333333,207,17.2583333333333,"2019",17.2161458333333
"13",2019-10-13,17.05,207,15.9229166666667,"2019",16.4864583333333
"14",2019-10-14,17.0260416666667,203,16.5,"2019",16.7630208333333
"15",2019-10-15,16.95625,203,15.6395833333333,"2019",16.2979166666667
"16",2019-10-16,16.2583333333333,3420,15.153125,"2019",15.7057291666667
"17",2019-10-17,17.4583333333333,188,13.7229166666667,"2019",15.590625
"18",2019-10-18,16.7677083333333,188,13.9895833333333,"2019",15.3786458333333
"19",2019-10-19,16.5979166666667,185,13.696875,"2019",15.1473958333333
"20",2019-10-20,16.6322916666667,188,14.384375,"2019",15.5083333333333
"21",2019-10-21,16.7333333333333,185,15.8802083333333,"2019",16.3067708333333
"22",2019-10-22,16.7177083333333,188,16.4791666666667,"2019",16.5984375
"23",2019-10-23,16.4989583333333,185,14.8958333333333,"2019",15.6973958333333
"24",2019-10-24,16.3989583333333,185,13.61875,"2019",15.0088541666667
"25",2019-10-25,16.4177083333333,185,13.4177083333333,"2019",14.9177083333333
"26",2019-10-26,16.5447916666667,185,14.4697916666667,"2019",15.5072916666667
"27",2019-10-27,16.5635416666667,185,16.05,"2019",16.3067708333333
"28",2019-10-28,16.3791666666667,185,16.040625,"2019",16.2098958333333
"29",2019-10-29,16.3322916666667,185,15.246875,"2019",15.7895833333333
"30",2019-10-30,16.346875,185,15.2197916666667,"2019",15.7833333333333
"31",2019-10-31,16.4010416666667,194,15.9802083333333,"2019",16.190625
"32",2019-11-01,16.0854166666667,188,14.1385416666667,"2019",15.1119791666667
"33",2019-11-02,15.6489583333333,153,11.6020833333333,"2019",13.6255208333333
"34",2019-11-03,15.4166666666667,153,10.9375,"2019",13.1770833333333
"35",2019-11-04,15.1677083333333,153,10.4697916666667,"2019",12.81875
"36",2019-11-05,14.903125,153,10.8364583333333,"2019",12.8697916666667
"37",2019-11-06,14.734375,153,11.71875,"2019",13.2265625
"38",2019-11-07,14.65,153,11.8145833333333,"2019",13.2322916666667
"39",2019-11-08,14.3302083333333,153,11.3385416666667,"2019",12.834375
"40",2019-11-09,13.903125,153,8.95208333333333,"2019",11.4276041666667
"41",2019-11-10,13.8020833333333,156,8.8375,"2019",11.3197916666667
"42",2019-11-11,13.8427083333333,153,10.3489583333333,"2019",12.0958333333333
"43",2019-11-12,13.6729166666667,153,11.1385416666667,"2019",12.4057291666667
"44",2019-11-13,13.0208333333333,156,7.41354166666667,"2019",10.2171875
"45",2019-11-14,12.6572916666667,153,6.24166666666667,"2019",9.44947916666667
"46",2019-11-15,12.7020833333333,153,6.984375,"2019",9.84322916666667
"47",2019-11-16,12.5,153,7.83541666666667,"2019",10.1677083333333
"48",2019-11-17,12.2989583333333,153,7.96770833333333,"2019",10.1333333333333
"49",2019-11-18,12.3697916666667,153,9.12604166666667,"2019",10.7479166666667
"50",2019-11-19,12.1427083333333,153,9.20416666666667,"2019",10.6734375
"51",2019-11-20,11.9447916666667,150,8.73333333333333,"2019",10.3390625
"52",2019-11-21,11.71875,153,8.32604166666667,"2019",10.0223958333333
"53",2019-11-22,11.8385416666667,153,9.62083333333333,"2019",10.7296875
"54",2019-11-23,11.4010416666667,150,8.95208333333333,"2019",10.1765625
"55",2019-11-24,11.2895833333333,153,8.43020833333333,"2019",9.85989583333333
"56",2019-11-25,11.0166666666667,153,8.26666666666667,"2019",9.64166666666667
"57",2019-11-26,10.940625,150,8.08020833333333,"2019",9.51041666666667
"58",2019-11-27,11.15,153,9.14166666666667,"2019",10.1458333333333
"59",2019-11-28,10.7791666666667,153,8.94479166666667,"2019",9.86197916666667
"60",2019-11-29,10.678125,153,8.13645833333333,"2019",9.40729166666667
"61",2019-11-30,10.7333333333333,153,9.290625,"2019",10.0119791666667
"62",2019-12-01,10.6479166666667,153,9.18958333333333,"2019",9.91875
"63",2019-12-02,10.4791666666667,153,9.02291666666667,"2019",9.75104166666667
"64",2019-12-03,10.225,153,7.9125,"2019",9.06875
"65",2019-12-04,10.0197916666667,153,7.18541666666667,"2019",8.60260416666667
"66",2019-12-05,9.84375,153,7.20416666666667,"2019",8.52395833333333
"67",2019-12-06,9.76458333333333,150,6.63229166666667,"2019",8.1984375
"68",2019-12-07,9.80208333333333,153,7.378125,"2019",8.59010416666667
"69",2019-12-08,9.50416666666667,153,6.89479166666667,"2019",8.19947916666667
"70",2019-12-09,9.46458333333333,153,6.48854166666667,"2019",7.9765625
"71",2019-12-10,9.540625,153,7.82604166666667,"2019",8.68333333333333
"72",2019-12-11,9.05,153,7.63541666666667,"2019",8.34270833333333
"73",2019-12-12,8.7375,153,5.47083333333333,"2019",7.10416666666667
"74",2019-12-13,8.77083333333333,153,5.428125,"2019",7.09947916666667
"75",2019-12-14,8.84270833333333,153,6.45520833333333,"2019",7.64895833333333
"76",2019-12-15,8.73125,153,7.50625,"2019",8.11875
"77",2019-12-16,8.728125,153,7.62083333333333,"2019",8.17447916666667
"78",2019-12-17,8.7375,156,8.40625,"2019",8.571875
"79",2019-12-18,8.31354166666667,156,6.85625,"2019",7.58489583333333
"80",2019-12-19,7.89791666666667,153,4.41875,"2019",6.15833333333333
"81",2019-12-20,7.90416666666667,153,4.10416666666667,"2019",6.00416666666667
"82",2019-12-21,8.00416666666667,156,5.05416666666667,"2019",6.52916666666667
"83",2019-12-22,7.85520833333333,156,5.35104166666667,"2019",6.603125
"84",2019-12-23,7.81458333333333,156,5.81979166666667,"2019",6.8171875
"85",2019-12-24,7.73645833333333,159,6.25208333333333,"2019",6.99427083333333
"86",2019-12-25,7.63541666666667,159,6.1375,"2019",6.88645833333333
"87",2019-12-26,7.58854166666667,159,5.95,"2019",6.76927083333333
"88",2019-12-27,7.68958333333333,159,6.83854166666667,"2019",7.2640625
"89",2019-12-28,7.71770833333333,156,8.20416666666667,"2019",7.9609375
"90",2019-12-29,7.79270833333333,156,8.67395833333333,"2019",8.23333333333333
"91",2019-12-30,7.85104166666667,159,9.49479166666667,"2019",8.67291666666667
"92",2019-12-31,7.85416666666667,159,8.46875,"2019",8.16145833333333
"93",2020-01-01,7.70833333333333,159,6.72916666666667,"2020",7.21875
"94",2020-01-02,7.45729166666667,156,5.84375,"2020",6.65052083333333
"95",2020-01-03,7.48541666666667,159,7.18854166666667,"2020",7.33697916666667
"96",2020-01-04,7.40104166666667,156,8.796875,"2020",8.09895833333333
"97",2020-01-05,7.32916666666667,156,7.23645833333333,"2020",7.2828125
"98",2020-01-06,7.20104166666667,153,5.578125,"2020",6.38958333333333
"99",2020-01-07,7.06145833333333,156,4.884375,"2020",5.97291666666667
"100",2020-01-08,6.928125,156,4.134375,"2020",5.53125
"101",2020-01-09,6.8125,156,4.30416666666667,"2020",5.55833333333333
"102",2020-01-10,6.88333333333333,156,4.93541666666667,"2020",5.909375
"103",2020-01-11,7.03541666666667,159,7.50625,"2020",7.27083333333333
"104",2020-01-12,7.28958333333333,159,9.8375,"2020",8.56354166666667
"105",2020-01-13,7.20416666666667,159,8.36354166666667,"2020",7.78385416666667
"106",2020-01-14,7.134375,164,7.66458333333333,"2020",7.39947916666667
"107",2020-01-15,7.09895833333333,161,7.87708333333333,"2020",7.48802083333333
"108",2020-01-16,7.12291666666667,156,8.22916666666667,"2020",7.67604166666667
"109",2020-01-17,6.84166666666667,156,6.01666666666667,"2020",6.42916666666667
"110",2020-01-18,6.81145833333333,159,5.02916666666667,"2020",5.9203125
"111",2020-01-19,6.775,159,5.815625,"2020",6.2953125
"112",2020-01-20,6.31666666666667,156,4.18645833333333,"2020",5.2515625
"113",2020-01-21,6.19479166666667,159,2.84479166666667,"2020",4.51979166666667
"114",2020-01-22,6.18854166666667,159,2.75833333333333,"2020",4.4734375
"115",2020-01-23,6.215625,159,3.37916666666667,"2020",4.79739583333333
"116",2020-01-24,6.27916666666667,159,4.76770833333333,"2020",5.5234375
"117",2020-01-25,6.34791666666667,164,6.646875,"2020",6.49739583333333
"118",2020-01-26,6.26458333333333,164,6.60520833333333,"2020",6.43489583333333
"119",2020-01-27,6.14479166666667,164,5.60625,"2020",5.87552083333333
"120",2020-01-28,6.01666666666667,605,6.29166666666667,"2020",6.15416666666667
"121",2020-01-29,5.88958333333333,605,5.990625,"2020",5.94010416666667
"122",2020-01-30,5.8,605,5.61041666666667,"2020",5.70520833333333
"123",2020-01-31,5.79375,605,5.7375,"2020",5.765625
"124",2020-02-01,5.771875,499,6.015625,"2020",5.89375
"125",2020-02-02,5.80520833333333,493,6.21770833333333,"2020",6.01145833333333
"126",2020-02-03,5.98541666666667,306,7.01875,"2020",6.50208333333333
"127",2020-02-04,6.06041666666667,306,7.44166666666667,"2020",6.75104166666667
"128",2020-02-05,6.1,306,8.071875,"2020",7.0859375
"129",2020-02-06,6.01041666666667,310,7.79791666666667,"2020",6.90416666666667
"130",2020-02-07,6,1180,8.20416666666667,"2020",7.10208333333333
"131",2020-02-08,5.86041666666667,4480,6.21979166666667,"2020",6.04010416666667
